레시피 제목,요리명,요리재료,레시피내용
샐러리 요리 / 샐러리 샐러드,샐러리샐러드, 샐러리 당근 양파 오이 마요네즈 소금 후춧가루 꿀 레몬즙,"['손질한 샐러리는 어슷 썰어 준다.', '당근은 채 썰어 준다.', '양파는 채 썰어 찬물에 담가 아린 맛을 제거한다.', '오이는 씨를 제거하고 먹기 좋게 자른다.', '마요네즈, 소금, 후춧가루, 꿀, 레몬즙을 넣고 드레싱을 만든다.', '준비한 재료는 그릇에 모두 담는다.']"
두부샐러드 만드는법 고소한 참깨드레싱과 함께 먹는 두부요리,두부샐러드, 두부 샐러드야채 참깨드레 간장 레몬즙 꿀 아보카도 간 다진마늘,0
크림처럼 부드러운 매쉬드 포테이토! ,매쉬드포테이토, 감자 무염버터 따뜻한우유 소금 파슬리,"['깨끗이 씻은 감자가 잠기도록 물을 붓고 20~25분 삶아줍니다.', '감자가 다 삶아지면 물을 버리고 큰볼에 담아 으깨줍니다.', '으깬감자에 따뜻한 우유와 소금, 버터를 넣고 섞어줍니다.', '크림처럼 부드러운 감자를 그릇에 담고 파슬리를 곱게 다져서 뿌려줍니다.']"
상추샐러드와 된장드레싱,상추샐러드, 상추 노랑파프리카 빨강 적양배추 된장 두유 흑임자가루 꿀 레몬즙 올리브오일,"['재료를 준비해서야채는 채썰어 주어요', '드레시믄 두유 조금에 된장을 넣고 잘 풀어주어요', '된장 덩어리가 안들어가게 체에 걸러주어요', '레몬즙,꿀 넣고', '올리브 오일도 넣고 흑임자도 넣고 잘 섞어 주면', '드레싱 완성 입니다']"
휴일 간단한 아침으로~ 겨자마요 참치샐러드 샌드위치,겨자마요참치샐러드샌드위치, 양파 피클 채썬 씨겨자 마요네즈 올리고당 후추약간 참치캔,"['참치캔 150g 한개를 준비해 체에 담아 기름을 충분히 빼고 그릇에 담아 줍니다.', '그리고 양파 1/4개,피클 10조각을 준비해 곱게 다져 넣어 줍니다. ', '채칼로 곱게 채썰어 흐르는 물에 한번 씻어 탈수기에 돌려 물기 뺀 양배추를 넣어 줍니다. (채 썬 양배추 2줌) ', '그리고 홀그레인머스타드(씨겨자) 1큰술, 마요네즈 3큰술, 후추 약간 을 넣고 고루 버무려 줍니다. ', '그리고 식빵 4장을 준비해 식빵 2장 위에 겨자마요 참치샐러드를 반씩 나누어 올린 후 다른 식빵으로 덮어 샌드해 줍니다.']"
부추요리 / 부추샐러드,부추샐러드, 부추 양파 발사믹 설탕 소금 레몬즙 다진 올리브,"['부추는 씻어 준비한다.', '씻은 부추는 크기에 따라 4~5등분으로 자른다.', '양파는 채 썰어 준다.', '발사믹 식초, 설탕, 소금을 넣고 한번 썩는다.', '레몬즙, 다진 마늘, 올리브오일을 넣고 섞는다.', '준비한 재료는 그릇에 모두 담는다.', '드레싱을 넣고 버무린다.']"
모양까지 예쁜 무쌈말이,무쌈말이, 무쌈 빨강 오이 크래미 계란 무순 부추 흡임자 땅콩소 샐러드소,"['재료는 모두 적당한 크기로 채썰어놓습니다', '너무 굵으면 무쌈 말 때말기 힘들어요~^^', '무순도 준비', '계란은 흰자 노른자따로 분리해서채썰고요~!', '사진에는 없지만부추는 데쳐서 무쌈을 말고 난 후 묶을때 사용할거에요~^^', '한장씩 말으려면 오래 걸리니까 여러장씩 펼쳐놓고 재료 올려주시면 됩니다', '취향껏~', '모양껏~', '이렇게도 저렇게도 올려주시면 되고요~^^', '잘 말아서 ~~!!', '부추로 묶어주면 더 예뻐요~^^', '손님접대 음식으로는 최고의 비쥬얼과~', '다들 좋아하는 무쌈말이~!흑임자소스나 땅콩소스 샐러드소스와 함께 먹음 최고~^^']"
연어샐러드 만들기,연어샐러드, 샐러드채소 훈제연어 양파 발사믹식초 올리브유 꿀 다진,0
다이어트!닭가슴살과 토마토만든 샐러드요리♡건강하고 맛있는 레시피,샐러드, 닭가슴살 방울토마토 어린새싹잎 절인 브로콜리 미니파프리카 올리브유 소금,"['자세한 설명은 사진을 클릭하여 자막이나 또 유튜브영상참고해주시면 좋으세요^^닭가슴살에 소금을 넣고 삶아주세요', '사진자막참고.', '익혀진 닭가슴살은 건져서 식혀주세요', '야채손질해줄거예요^^미니파프리카는 씨를제게후 먹기좋게 썰어주세요', '일반파프리카로 사용하셔도되요^^', '브로콜리는 데쳐서 찬물에 휑구어 물기제거해주세요', '방울토마토는 다져주세요~', '사진엔 없지만 어린새싹잎은씻어서 물기제거해주시면 됩니다', '절인블랙올리브도 썰어주세요', '짭짤한 블랙올리브가 들어가면 싱거울수있는 야채와 궁합이딱♡맛있어요~더 추가로 넣으셔도 좋아요~', '식혀둔 닭가슴살은 먹기좋게찢어주세요', '찢어용~~~', '찢어둔 닭가슴살과 준비해둔 야채를 몽땅 넣어주세요', '다져둔 토마토까쥐~여기에 더 부드럽고,맛을한층 올려줄 올리브엑스트라버진을 넣어주세요', '개인취향에따라 넣어주시면됩니다', '비닐장갑을 착용하여 버무려주세요살살~^^', '사진자막참고.', '몇번주물럭주물럭 ~살살 버무려주시면 완성♡', '사진자막참고', '야채만 준비하여 버무려주시기만하면 산듯하고 가볍게 드실수있어요^^모두모두다이어트 화이팅하자구요^^레시피봐주셔서 감사합니다♡']"
백종원의 요리비책! 다이어트 요리  두부샐러드,두부샐러드, 다이어트 두부 쌈채소 방울토마토 파프리카 두부 장아찌간장 올리브유 마늘 깨소 후추,0
고급진 맛의 구운 가지롤샐러드,가지롤샐러드, 가지 베이비채소 베이컨 방울토마토 크림치즈 발사믹글레이즈 소 후 식용유,0
#열무요리 #열무샐러드만들기 #열무딸기청샐러드만들기 #어떤 청이든 상관없이 초스피드하게 만들어 먹는 생열무샐러드!!,열무샐러드, 열무잎 딸기청 소금 후추 바질가루 레몬즙 올리브오일 트러플오일,"['딸기청입니다. 조금 단맛이 강한데요. 색이 너무 예쁘지요.', '씻어서 물기를 빼주고 먹기 좋게 썰어 놓은 열무입니다. 열무잎과 줄기 조금 들어간 것입니다.', '소금, 후추, 바질가루, 레몬즙, 올리브오일, 그리고 딸기청을 넣어 줍니다. 소금이 들어가면 더욱 단맛이 나게 되지요. 레몬즙이 들어가야 새콤한 맛도 내어 주니 레몬즙은 꼬옥 넣어 주는 것이 좋습니다.', '새콤하면서도 달콤하고 딸기향이 콧끝을 자극하는 열무딸기청샐러드 완성입니다.']"
두부로 만든 채식 카프레제 샐러드♡죄의식 없이 배부르게 먹자!!!,카프레제샐러드, 두부 방울토마토 바질 올리브오일 발사믹식초 양조식초 설탕 소금,"['방울토마토를 반쪽으로 자르고, 토마토 크기에 맞춰 두부와 바질을 자른다.', '접시에 토마토, 두부, 바질의 순서로 가지런히 담는다.', '양념을 모두 넣고 거품기로 섞거나, 병에 담아 흔들어 발사믹소스를 만든다.', '먹기 직전에 발사믹소스를 끼얹어 테이블에 낸다.']"
초간단 천도복숭아 샐러드,천도복숭아샐러드, 모듬 캔옥수수알 천도복숭아 플레인요거트 시서스가루,0
초스피드로 한그릇 건강챙기기!!토마토 올리브유 샐러드 레시피 ★,토마토올리브유샐러드, 주재 방울토마토 소스 올리브유 소금 파슬리,"['소스를 섞어 준비해요.(올리브유, 소금, 파슬리)파슬리를 넣으면 색감이 좋아요 :)', '방울 토마토를 깨끗이 씻어 물기를 제거해요.통으로 사용하셔도 되고, 반으로 가르셔도 좋아요!!반으로 가르시면 그럴싸해 보이는 요리가 됩니다 :)', '방울 토마토에 준비한 소스를 투하해요.', '숟가락을 이용해 잘 버무리면 완성!!']"
닭가슴살야채샌드위치,닭가슴살야채샌드위치, 훈제닭가슴살 토마토 계란 치즈 양상치 소금 후추,0
홈메이드 리코타치즈로 만든 샐러드,리코타치즈샐러드, 리코타치즈 우유 생크림 소금 레몬즙 시금 오 파프리 토마 견과류(구운것  발사믹소 건크랜베 올리,"['우유에 생크림을 넣고 중약불에 올려주세요', '소금을 넣고 가볍게 섞어주고 가만히 두세요', '살짝 끓어오르기 전 레몬즙을 넣고 살짝만 섞어줬어요살짝 아지랑이 같은게 생기고 얇은 막이 생길때 쯤에 넣어주세요', '약불로 끓이다보면몽글몽글 순두부처럼 분리되는 게 보일 거 에요 (숟가락을 한번 담가 보세요. 숟가락에 몽글몽글한게 묻어날꺼에요. 혹시나 분리되지 않는것 같으면 레몬즙을 1작은술정도 더 넣어주세요)끓어오르기전에 불을 끄고 15분 정도 냄배 뚜껑을 닫고 그대로 둡니다', '그릇에 채반을 받치고 젖은 면포를 올려주세요살살 조심히 내용물을 부어주세요', '유청이 분리되도록 그대로 잠시 두세요', '유청이 어느정도 분리되면 면표를 감싸 묶은뒤 그릇,채반에 받쳐서냉장고에 하루정도 넣어 둡니다.', '다음날 좋아하는 견과류를 팬에 볶아주세요저는 조금 많이 구운걸 좋아해서 많이 구웠는데취향껏 해주세요', '중간에 칼집을 넣어 끓는물에 잠깐 데쳐서 껍질을 까고먹기좋은 크기로 잘라주세요.', '채소는 먹기좋은 크기로 잘라서 준비해주세요', '집에 통밀빵이 있어서 버터에 구워줬어요', '저는 시금치를 먼저 둘러주고 만들어둔 리코타치즈를 가운데에 올려줬어요', '준비된 채소, 올리브, 견과류,크랜베리를 뿌리듯 올려주고저는 담아둔 금귤청이 있어서 같이 먹었는데.정말 잘 어울리더라고요. 오렌지청도 좋을 것같은데없으면 꿀도 괜찮을 것 같아요.', '발사믹 소스까지 곁들여서 통밀빵이랑 같이 먹으면 굿!!']"
피쉬콜라겐 샐러드,피쉬콜라겐샐러드, 모듬 캔 피쉬콜라겐분말 플레인요거트 당근 비트,"[' 모둠 샐러드 2줌을 준비합니다. 비트와 당근을 곱게 채썰어줍니다. ', ' 당근은 찬물에 여러 번 헹궈서 당근의 빨간 물을 빼줍니다.', '비트도 맑은 물이 나올 때까지 물에 헹궈줍니다.', '채소들은 물기를 제거해주세요. 물기가 많으면 드레싱을 뿌렸을 때 드레싱이 묽어져서 맛이 없어요. ', '캔 옥수수알을 준비하시구요. 완성 그릇에 채소들과 옥수수알을 넣어줍니다. ', '드레싱으로는 플레인 요거트와 피쉬콜라겐 1봉지를 준비합니다. 고운 망에 피쉬콜라겐을 넣어 뿌려줍니다. 고운 망을 사용하면 피쉬콜라겐이 뭉치지 않아요. ', '피쉬콜라겐 샐러드 완성입니다. 피쉬콜라겐과 플레인 요거트를 잘 섞어드시면 좋아요.']"
매콤 고소한 땅콩소스에 버무린 닭가슴살 샐러드  닭가슴살 땅콩소스 샐러드 닭가슴살요리,닭가슴살땅콩소스샐러드, 월계수 통후추 오이 채썬 땅콩버터 스위트 핫소스 맑은 올리브유 닭가슴살,0
문어 샐러드 상큼하게 맥주안주로 좋아요.,문어샐러드, 문 오 방울토마 파프리 올리 치즈 올리브유 소금 후춧가 식초 설탕 마늘가루,0
메쉬포테이토 파프리카 넣어서 상큼하게 즐겨요. 6월 제철음식 감자요리,메쉬포테이토, 감자 빨강 노랑 오이고추 삶은 마요네즈 플레인 소금 설탕 후춧가루,0
가지 마늘구이 통마늘 맛남의광장 레시피 챌린지,가지마늘구이, 가지 통마늘 노랑 빨강 소 후추 식용 발사믹소,0
초초초간단 크래미오이샐러드,크래미오이샐러드, 크래미 사과 오이 마요네즈 후추,"['오이와 사과는 채를 썰고크래미는 결대로 찢어줍니다.', '샐러드볼에 준비한 재료를 담습니다.', '마요네즈와 후추를 넣고 잘 섞어줍니다.이게 끝입니다ㅎㅎ']"
토마토 카프레제 샐러드 ~ 근사하게 ,토마토카프레제, 토마토 생모짜렐라치즈 어린잎 발사믹 발사믹 파슬리가루,"['토마토 , 발사믹드레싱, 발사믹글레이즈를 준비해요', '생 모짤렐라치즈와 , 어린잎 채소를 준비해요', '어린잎 샐러드 채소는 여러번 깨끗이 헹구어 물기를 뺍니다 .', '토마토는 꼭지를 떼고 씻어 주세요 .', '토마토와 모짜렐라 치즈는 납작하게 잘라 놓아요 ,', '접시 가장자리에 치즈와 토마토를 둥글게 둘러 놓아 줍니다', '가운데에 어린잎 채소를 놓아주세요', '발사믹 드레싱을 고루 뿌려 주세요', '발사믹 글레이즈를 예쁘게 뿌려 주세요', '파슬리 가루를 뿌려 장식해요']"
돈가스 샐러드 쉽게 ~ 쉽고 간편한 한끼요리 ,돈가스샐러드, 냉동 양상추 어린잎 빨강 노랑 발사믹 파슬리가루,"['필요한 재료를 준비해 주세요', '양상추를 깨끗이 씻어 줍니다그리고 손으로 먹기 좋게 잘라 주세요', '어린 잎 채소도 여러번 헹구어 주세요', '씻은 파프리카는 길게 채를 썰어 줍니다', '자른 채소들은 접시에 예쁘게 놓아줍니다', '냉동 돈가스를 튀겨서 준비해 주세요', '채소 위에 자른 돈까스를 올리고 발사믹 드레싱을 골고루 뿌려 줍니다', '돈까스 위에 파슬리가루를 뿌려 장식해 줍니다']"
상큼아삭한 콘샐러드 :: 코울슬로 양껏 퍼먹기,코울슬로, 옥수수통조림 양파 양배추 미니파프리카 양파절 물 소금 양념(밥숟가락 설탕 식초 마요네즈 올리브오일 올리고당 소금 후추,"['먼저 옥수수통조림을 체에 밭쳐 물기를 제거해요~', '양파를 잘게 잘라', '아린맛 제거를 위해 소금 0.1을 푼 물에 10분 정도 담가뒀다 물기를 빼 두고', '양배추 잘라주고양배추는 농약이 많으니 한장한장 뜯어 식촛물에 담갔다 세척하세요', '색이 다른 미니파프리카도 씨를 제거하고 네모네모 썰어요+ 일반 파프리카로 대체 가능합니다.+ 안쪽을 썰면 미끌리지 않게 썰 수 있어요', '분량의 소스를 섞어주고 입맛에 맞게 조절하세요~+ 신맛과 단맛은 식초와 올리고당으로 조절해요+ 식초대신 레몬즙, 올리고당 대신 꿀, 올리브유 대신 포도씨유 ok', '드레싱이 입맛에 맞게 만들어졌다면 손질해 둔 재료를 모두 넣어 잘 버무려 냉장실에서 30분간 숙성시킵니다.', '30분 숙성되는 동안 재료들이 가지고 있던 수분이 빠지며 맛이 완성된답니다 :)이때 마지막으로 간 한번 더 보고 마무리하면 코울슬로 완성!!저는 올리고당 1T 추가해서 완성했습니다 ♡']"
