레시피 제목,요리명,요리재료,레시피내용
매콤당근스프:스프에 고춧가루 뿌리기?,매콤당근스프, 당근 감자 양파 우유 현미유 버터 치킨스톡 고춧가루 소 후,"['당근, 감자,양파는 잘게 깍둑썰기한 후-', '식용유와 버터낳고 볶는다.', '우유 넣고 재료가 푹 익을 때까지 끓인다.육수나 생크림을 우유와 함께 넣어주어도 좋아요.', '고춧가루를 넣는다', '치킨스톡도 넣고 한소끔 더 끓인 후 핸드믹서로 갈어준다.치킨스톡은 꼭 넣어줘야 하는건 아니에요...', '소금 후추로 간을 맞춘 후 그릇에 담아 파슬리가루를 뿌려낸다.']"
중식풍 연두부 계란 수프(연두부계란탕),연두부계란탕, 재료 물 감자전분 재료 물 대파 다진마늘 다진생강 이금기 굴소스 후추 재료 연두부 실파 계란 참기름,"['1. A 재료로 전분물을 만들어 놓습니다.', '2. 실파는 채를 썰어 놓습니다.', '3. 연두부는 높이로 3등분 그리고 가로세로 6*4 등분을 해서 작은 주사위 모양으로 자릅니다.', '4. 계란은 풀어놓습니다.', '5. 냄비에 물을 넣고 B 재료를 다 넣고 끓입니다.', '6. 끓어 오르면 대파는 버리고', '7. 연두부를 넣고 끓입니다.', '8. 끓어오르면 전분물로 농도를 잡습니다.', '9. 원하는 농도가 나오면 불을 끄고 풀어놓은 계란을 넣고 저어 줍니다.', '10. 실파를 넣고 마무리합니다.', '드실 때는 참기름을 조금 넣어줍니다.']"
백종원의 당근스프를 뒤따를 당근크림스프 ★,당근크림스프, 당근 감자 양파 물 우유 생크림 버터 소금 후추,"['껍질을 벗긴 양파, 감자, 당근은 한 입 크기로 썬다.', '달군 팬에 버터를 넣어 녹이고 당근, 감자, 양파를 볶다가 소금, 후추를 뿌린다.', '물을 붓고 채소가 무를 정도로 끓인 뒤 한 김 식힌다.', '믹서기에 채소를 간다.', '냄비에 채소와 우유, 생크림을 붓고 저어가며 걸쭉해질때까지 끓인다.', '소금, 후추를 뿌려 간 해 완성한다.마지막에 파슬리가루나 당근칩을 올려 장식해요. ']"
시판제품을 이용한 세상 쉬운  닭고기 스튜,닭고기스튜, 닭안심 시판스프 물 소금 후추 다진마늘 올리브유,0
♥|신혼밥상| 중국식 게살스프,중국식게살스프, 달걀 크래미 대파 양파 팽이버섯 멸치다시마육수 후춧가루,0
|초기이유식 1단계| 채소미음 l 브로콜리미음  오이미음  당근미음 ,브로콜리이유식, 브로콜리 브로콜리 불린 생수 당근 불린 고구마 당근 물 오이 오이 불린 물,0
밥솥 브로콜리크림스프,브로콜리크림스프, 브로콜리 생크림 우유 양파가루 버터 치즈소스 후,"['1인분 만들기에 생 브로콜리 3작은가지 정도 양이 적당하더라고요', '모여있는 부분을 모두 잘게 잘라서 밥솥에 담아주세요', '버터1t만큼 잘라낸 만큼과 양파가루 1t를 넣어주세요 저는 적색양파가루를 썼어요. 양파가루가 보관이 길어서 아주 편리해요. 대신에 다진양파 1/4정도 쓰셔도 돼요 *버터를 넣으면 풍미가 더해져서 좋아요', '생크림100ml, 우유100ml과 치즈소스 1T만큼 혹은 슬라이스치즈1장 넣고', '고루 잘 저어주신 후 후추 3번촉톡 뿌려서 재가열 9분 해주세요', '완성이에요', '정말 쉽죠? 간이 좀 심심하시면 소금 한 꼬집 첨가해서 드세요']"
하이라이스,하이라이스, 당근 감자 하이라이스 물 돼지고기 양파,"['감자와 당근을 깍둑썰기로 썰어주세요. 양파와 고기도썰어주세요.', '냄비에 당근과 감자를 넣어주세요. 고기와 양파도 넣어주세요.', '물을넣고 끓여 주세요.', '끓으면 하이라이스를 넣어 주세요. 완성!']"
자취 인도식 커리 만들기,인도식커리, 소고기 다진마늘 마늘 양파 카레가루 고춧가루 통후 소금 우유 토마토 버터 난,"['소고기를 찬물에 담구어 핏물을 빼주세요', '소고기에 다진마늘 한큰술,카레가루 반큰술,고춧가루 한큰술, 통후추,소금 한꼬집을 넣고 잘 섞어주세요', '양파 반개와 마늘 3알을 다져서 준비해주세요', '달구어진 후라이팬에 버터 또는 마가린 한큰술을 둘러주세요', '버터/마가린이 녹으면 다져놓은 양파와 마늘을 넣고 볶아주세요', '조금 볶다가 양념된 소고기를 넣어줍니다', '소고기 겉면이 다익으면 우유 또는 코코넛밀크 한컵을 부어주세요', '카레가루 두큰술을 넣습니다', '토마토소스 한컵을 넣습니다 (아라비아따 소스면 매운맛을 즐길수 있어요!)', '고춧가루 한스푼을 넣어주세요', '타지않게 잘 저어가며 중불에서 15분정도 끓여줍니다', '다른팬에 버터/마가린을 두른뒤 해동한 또띠아/난을 구워주세요', '완성입니다!']"
두릅 요리 / 두릅 스프,두릅스프, 두릅 양파 버터 다진 생크림,"['두릅은 데쳐서 준비한다.', '두릅은 적당한 크기로 자른다.', '양파는 다져 준다.', '냄비에 버터, 다진 마늘, 양파, 두릅을 넣고 볶는다.', '볶은 후 생크림을 넣고 한번 끓인다.', '끓으면 믹서기나 핸드블랜더로 갈아준다.', '원하는 농도까지 끓인다.']"
간단한 재료로 만드는 달달한 프렌치 어니언 스프!!,프렌치어니언스프, 양파 소금 설탕 발사믹 레드 닭 파마 모짜렐 그뤼에,"['양파를 모두 얇게 채썰어주세요양파칼,도마,채칼', '냄비에 채썬 양파와 소금, 설탕을 넣고 중불로 볶아주세요채썬 양파, 소금, 설탕스페츌라,나무주걱중불', '잔잔히 볶다보면중불', '점점 숨이 죽고중불', '양이 줄어들어요중불', '점점 색이 짙어지고중불', '바닥에 눌러붙고 긁어주고를 반복하다가중불나무 주걱이나 실리콘 주걱으로 긁어주시는 게 편해요!', '수분기가 많이 없어졌을 때 레드와인과 발사믹 식초를 넣고 중강불로 올려 볶아주세요중강불', '잘 섞이도록 충분히 볶아주며 여분의 수분과 알코올을 날려주세요중강불', '알코올 향이 날아가고 좋은 향만 남았다면 이제 육수를 부어 끓여주세요중강불저는 간편하게 시중에 판매하는 치킨 스톡을 사용했지만 야채육수나 소고기 육수를 사용하셔도 맛있답니다', '간을 보시면서 끓여주세요스푼중강불', '작은 그릇에 담아스프볼,그릇', '모짜렐라와 파마산을 올려 165°C 예열한 오븐에 8분간 구우면 완성!! (굳이 굽지 않아도 치즈를 위에 올려두기만 해도 녹아요!!)오븐']"
이보다 쉬울 수 없는 초간단 게살스프,게살스프, 크래미 전분가루 물 치킨스톡 계란 액젓 후추,0
건강식.양송이스프 오트밀,양송이스프오트밀, 오트밀 양송이스 딸 견과,"['위에 재료를 준비하세요', '딸기를 썰어 주세요', '양송이 스프를 끓여 주세여', '우유를 넣어주세요', '4에 오트밀을 넣고끓여 주세요', '오트밀을 그릇에 넣어 주세요', '6에 견과류 딸기로 가니쉬할것 해 주세요']"
토마토계란볶음 : 다이어트 식단  아침메뉴로 이만한게 없어요!,토마토계란볶음, 토마토 계란 설탕 케찹 전분 물 소,0
차가운감자스프 : 뜨겁게 먹지 않아도 맛있는 감자스프만들기 ★,감자스프, 대파 양파 버터 감자 치킨스톡 생크림 소금 후추 올리브 식빵,"['[크루통]식빵은 1cm로 깍뚝썰기해서 올리브오일 두른 팬에 노릇하게 구워 식힌다.', '대파는 송송 썰고 양파는 채썬다.', '껍질 벗긴 감자는 얇게 썬다.', '냄비에 버터와 올리브 오일을 약간 두르고 대파와 양파를 넣고 양파가 투명해 질 때 까지 볶는다.', '감자와 치킨스톡을 넣고 감자가 익을 때까지 끓인다.', '감자가 익으면 핸드믹서로 곱게 갈아 생크림을 넣고 한소끔 끓이고 소금, 후추로 간하여 차갑게 식힌다.', '스프를 그릇에 담고 차가운 생크림과 크루통을 올려 마무리한다.']"
완두콩 수프 건강한 한그릇,완두콩수프, 감자1 양파1/2 우유400m 완두콩1컵 양념 소금0.3큰 후춧가루 선택재료 파르메산치즈가루1큰,"['재료: 감자1개,양파1/2개,우유400ml,완두콩1컵양념:소금0.3큰술,후춧가루약간선택재료:파르메산치즈가루1큰술', '완두콩1컵 ,우유400m가필요합니다.완두콩으로 콩국수도 만들어볼까합니다.먹어본적이 없어 맛이 궁금합니다.완두콩 구하기가 참어렵네요.', '감자와 양파는 한입크기로 썰어줍니다.', '중불에 올이브유 1큰술 두르고 감자,양파 양념 소금,후춧가루약간을 넣어 3분정도 볶아주세요.', '감자와 양파가 볶아지면 우유300ml, 완두콩을 넣어 3분정도 끓여줍니다.한 김 식혀주세요.', '한 김 식힌 다음 믹서에 곱게 갈아줍니다.', '중약불로 달군팬에 곱게 간 수프와 우유 100ml 넣어 3분정도 끓여줍니다.', '그릇에 담아 줍니다.파르메산치즈가루있으면 뿌려주세요.없으면 생략해도됩니다.', '완두콩 수프완성']"
감자스프 5분 만에 끓이는 건조감자플레이크,감자스프, 건조감자플레이 우 버 소 통후,"['건조감자플레이크는 이렇게 생겼어요. 화이트 초콜릿을 얇게 밀어놓은 거 같죠. 이렇게 생긴 것이 감자라지요. ', ' 우유에 버터 한 조각을 넣고 끓여줍니다. 우유가 없으시다면 물도 OK~ ', ' 건조감자플레이크를 넣고 저어줍니다. ', ' 싱거우니까 소금으로 밑간을 해줍니다. 5분이면 감자스프 만들기 너무 쉽죠? ', ' 감자스프에 가루 후추를 뿌리셔도 되고 저는 통후추 갈아서 넣어줬습니다. ']"
밥솥 비트 생크림스프,비트생크림스프, 비트 소금 후추 생크림 우유 파슬 치즈소스 버터 설탕,"['비트 1개를 토막썰어서 밥솥에 넣고 소금1꼬집, 후추 적당히, 버터 1t 위에 두르고 재가열 9분 해서 익혀주세요*양파다진것 추가해주셔도 좋아요', '생크림100ml, 우유100ml, 치즈소스1T, 설탕1t 넣고 섞어서 재가열 9분해주세요', '다 됐어요', '덜어서 파슬리 솔솔 뿌리고 맛있게 드세요']"
밥솥 닭고기 굽기+닭고기생크림스프,닭고기생크림스프, 닭고기 소금 후추 양파가루 마늘가루 치즈소스 생크림 우유 파슬리,"['1인분 닭고기 스프 만들기에 닭고기 2조각이 적당한데 더 구워드시려면 더 놓아도 좋아요 해동해서 솥에 넣어주시고 2조각에 소금2꼬집, 후추 적당히 뿌리셔서 재가열 9분해주시고* 고기가 기름기없는 퍽퍽한 살이면 올리브유나 식용유를 1t 정도 뿌려주셔도 좋아요', '다시 뒤집어서 재가열 9분해주세요', '위에 파슬리 뿌려서 드시면 맛있게 구이로 드실 수 있고', '살을 가위로 모두 오려서 솥에 두고', '스프재료를 모두 넣어주세요 생크림100ml, 우유100ml, 양파가루1/2T(혹은 간양파 1/2T), 마늘가루1/2T(혹은 간마늘1/2T), 치즈소스1T(혹은 슬라이스 치즈1장)', '고르게 저어서 재가열 9분해주세요. 완전히 개어지지 않아도 괜찮아요', '재가열 끝나고', '담아서 파슬리 솔솔 뿌려서 드시면 됩니다 :)']"
초간단최애반찬 게살스프 만들기 치킨스톡요리,게살스프, 게맛살이나 계란 팽이버섯 치킨스톡 전분,"['볼에 치킨스톡넣고 물을 끓입니다.간을 보고 물이나 치킨스톡을 조절합니다. 치킨스톡도 짤수있어요', '팽이버섯이랑 게맛을 찢어 넣어 끓여요', '계란이 풀어지지않게 살짝 길게 부어줍니다 계란이 익기전에는 젓지않습니다.', '스프같은 농도로 저어가며 부어줍니다', '중국집 게살스프랑 똑같은 간편식 게살스프입니다']"
밥솥 토마토 생크림스프,토마토생크림스프, 토마토 후추 양파가루 생크림 우유 설탕 버터 파슬 치즈소스,"['토마토 한개를 토막썰어서 밥솥에 넣고 양파가루1/2T(혹은 다진양파1T), 후추 뿌려서 넣어주세요', '버터1t도 넣고 같이 섞어주세요. 재가열 9분해주세요', '토마토가 익은 후', '생크림100ml, 우유100ml, 파슬리 적당히, 치즈소스1T(혹은 슬라이스치즈1개), 설탕1t 넣고', '저어서 재가열 9분 해주세요', '밥솥과 재료 온도가 이미 뜨거운 상태라 생크림과 우유가 덩어리가 질꺼예요. 저는 그냥 그대로 해서 먹었는데 밥솥 온도를 식힌 후 하시면 덩어리없이 만들수 있어요', '담아서 파슬리 솔솔 더 뿌리고 드시면 돼요']"
^~^~~~~~♡♡백선생의 달달하고 영양가 높은 단호박 스프,단호박스프, 단호박 양파 버터 물 우유 생크림 올리고당 소금,"['단호박을 깨끗하게 쌋은 후 전자레인지에 넣고5분간 익혀 주세요전자레인지', '5분후 단호박을 전자레인지에서 익은 단호박을절반으로 썰어 준뒤 수저를 이용해서 씨를제거해 주세요..', '반으로 자른면이 바닥으로 오게 해서 놓고칼을 이용해 껍질을 제거 해 주세요껍질을 벗기는 이유는 노란 단호박 스프를 만들기 위해서이며, 껍질은 버리지 말고 우유, 견과류와 함께 갈아 스무디를 만들어 즐겨 보세요..,', '껍질을 벗긴 단호박을 듬성듬성 썰어 주세요예쁘게 자르지 말고 손가락 2마디 정도로 잘라 주세요. 어차피 갈아야 하니까요...', '양파 1/2개를 썰어 주세요양파를 넣어주면 풍미가 UP UP UP!!!!!!!!!', '중불로 달군팬에 버터 1큰술을 놓고 녹여 주세요', '버터를 녹인팬에 양파와 호박을 넣고 버터로 코팅하듯 가볍게 볶아 주세요', '양파가 투명해지면 물 1컵을 붓고 단호박이 익을때까지 뭉글하게 끓여 주세요전자레인지 그리고 팬에 살짝 익혔기 때문에 조리시간이 길지 않아요..', '어느 정도 익었으면 핸드블렌더나 믹서기에모두를 넣고 곱게 갈아 주세요핸드블렌더를 사용할때는 팬 바닥이 상하지 않게 조심하셔야 주세요!!', '갈아진 단호박을 팬에 다시 넣고 생크림 2/3컵, 우유 1컵, 올리고당 2큰술, 소금 1꼬집을 넣어주세요', '중약불에서 은근히 뭉글하게 끓여 주시면 되는데 이때 스프의 농도를 원하시는 대로 맞춰서 끓여 주시면 되요..', '레스토랑에서 먹던 스프 농도를 생각하시고끓여 주시면 됩니다바닥에 눌러 붙지 않게 중간중간 잘 저어 주세요', '스프의 농도가 맞춰지면 그릇에 옮겨 담고 취향에 맞춰 견과류, 치즈가루를 추가 하시면 됩니다.~~레스토랑과 비교해도 비주얼도 맛도 짱~~~~~ 어쩔^~^~~']"
