레시피 제목,요리명,요리재료,레시피내용
쌀코노미야키,쌀코노미야키, 양배추 홍합 굴 양파 새우 간장 참기름 소금 후추 가쓰오부 치즈 데리야끼소 마요네 부침가루,"['밥을 깨끗하게 씻어주고 앉혀준다.밥솥이 없는 경우에는 냄비 밥!!* 방법중불 하고 연기 나면 끄기-5분 뜸-약불하고 연기 나면 끄기-5분 뜸-약불하고 탁탁 팝콘튀는 소리가 나면 끄기-뜸 드리고 완성', '각종 해산물과 재료들은 손질한다.해산물과 채소는 오염 위험이 있으니 분리!!', '다 된 밥은 한쪽에서 식혀준다.', '밥에 부침가루를 첨가한다.', '각종 해물과 채소를 첨가한다.', '준비된 간장 한 큰술, 참기름 한 큰술, 소금, 후추 약간을 넣어준뒤 잘 섞이도록 저어준다.부침가루는 간이 되어있어 살짝만 간을 해줘도 된다.', '팬에 기름을 두른 후 온도가 오를 때 까지 기다린다.뜨거울 때 넣어야지 바삭하게 구울 수 있어요!!', '온도가 오른 후, 반죽을 한 국자 넣어 구워준다.', '기호에 따라 치즈를 넣어 구워준다.냄비 뚜껑을 덮어 약불에서 익히면 치즈가 좀 더 잘익어요!!', '가스오브시와 소스를 뿌려서 완성한다.소스를 뿌릴 때에는 짤주머니나 없으면 비닐 봉지를 활용하여 모서리를 잘라서 사용하면 좀 더 이쁘게 소스를 뿌릴 수 있음 ㅎ']"
참드림으로 만든 관자를 품은 명이말이,명이말이, 참드림 명이나물 관자 느타리 깻잎 청양고추 식용꽃 참기름 깨 소금 후추 식용유,"['쌀은 담백하고 맛있는 참드림으로 준비해주세요.쌀', '참드림 쌀 1컵을 깨끗하게 씻어서 밥을 지어주세요쌀', '그 사이에 관자를 씻어서 칼집을 내고 물기를 빼주세요관자', '관자에 소금 후추 간을 하고 식용유에 노릇노릇하게 구워주세요중불', '고추는 잘게 썰고 느타리 버섯은 찢어주세요고추 느타리 버섯', '고추와 느타리 버섯을 기름에 볶아 주세요중불', '고슬고슬하게 잘 지어진 밥에 참기름1T 소금 깨를 넣어 주세요참기름 소금 깨', '밥은 초밥 모양으로 빚어주세요양손으로 만들면 좀 더 쉬워요', '명이나물을 밥 주위로 감싸주세요관자와 버섯을 올릴 공간은 남겨 두세요', '접시 위에 깻잎을 채썰어 올리고 그 위에 명이말이를 올려주세요', '윗 공간에 관자와 버섯을 올려주세요버섯을 깔고 그 위에 관자를 올려주세요', '마지막으로 식용꽃으로 장식해주세요']"
코로나극복 간단한끼 가지스테이크,가지스테이크, 가지 저염 방울토마토 당근 파프리카 브로콜리 올리브유 발사믹글레이즈 파마산,"['재료 준비해 주세요~', '가지는 이등분해 잘라 격자 모양으로 칼집을 내 주세요~', '브로콜리, 당근, 방울토마토, 파프리카는 먹기 좋게 알맞은 사이즈로 손질해 주세요~', '그릴팬 달군 후 반으로 잘라 칼집낸 가지를 올려 주세요~', '앞, 뒤 뒤집어 가며 그릴자국을 예쁘게 내 구워 준 다음한쪽으로 미뤄 두고 올리브유 약간 두른 후 준비해 둔 명란젓과 가니쉬 재료 모두 올려 주세요~', '명란젓 겉면 색이 옅은 핑크색으로 변할때 까지만 구워 주세요~명란젓은 속까지 완전히 익힐 필요는 없어요~', '구운 가지와 가니쉬 재료 모두 접시에 예쁘게 담아 플레이팅해 주세요~', '가지 위에 발사믹글레이즈 뿌리고 파마산치즈가루 솔솔 뿌려 주면 가지스테이크 완성~가지위에 올리브유 한번 뿌린 다음 소스 뿌려도 좋고 발사믹대신 스테이스나 돈까스 소스도 좋아요~']"
로티세리 통 삼겹 & 에어 프라이어 오븐 양념 구이 (심히 맛있음 주의),통삼겹양념구이, 통삼겹살 Pork 양념소 케찹 멕시칸 설탕 라임즙 소금,"['통삼겹살의 껍질은 제거해 줄께요.', '티세리 막대가 잘 끼워 지도록 꼬지로 먼저 길을 내 주어요.,', '통 삼겹은 Pork Rub을 발라', '적당한 크기로 잘라 로티세리 막대에 꽂아 구워 줍니다 .', '로티세리 기능으로 20분 구워 줍니다.에어프라이어', '분량의 재료로 양념 소스를 만들어 둔다.', '오일 스프레이 한 판위에 얹어 주어요.', '구워진 삼겹살에 소스를 골고루 발라 주세요.', '에어 프라이어 380도F로 7-8분 더 구워 주세요.']"
삼색 나물 퀘사디아  남은 명절 음식 활용 레시피 /추석요리 ,삼색나물퀘사디아, 삼색나물 모짜렐라 토르티야 볶음 다진 맛술 소고기 밥 쿠킹오일 고추장 고추장 토마토 칠리,0
명절 추석요리 남은 음식 활용 / 나물 아란치니,나물아란치니, 나물 밥 빵가루 밀가루 모차렐라 계란 식용유 올리브오일,"['나물을 준비한다.', '밥을 준비한다.', '빵가루를 준비한다.', '밀가루를 준비한다.', '계란은 볼에 깨어 풀어서 준비한다.', '나물은 잘게 자른다.', '모차렐라 치즈를 준비한다.', '프라이팬에 올리브오일, 나물을 넣고 볶는다.', '나물을 볶은 뒤 밥을 넣고 볶는다.', '볶은 밥은 공 모양으로 만들고, 속 안에 모차렐라치즈를 넣는다.', '공 모양으로 만든 밥은 밀가루-계란-빵가루 순서대로 입혀준다.', '프라이팬에 식용유를 넣고 튀겨준다.']"
편의점 샤오롱만두로 만드는 크림만두그라탕! 편의점꿀조합레시피,크림만두그라탕, 만두 크래미 크림우동 슬라이스치즈 모짜렐라,"['크래미는 잘게 찢는다.', '크림 우동에 동봉 되어 있는 스프, 요리수를 넣고 섞은 후 전자레인지에 2분간 조리한다.전자레인지', '만두는 전자레인지에 2분간 데운다.전자레인지', '그릇에 크림 우동을 넣고 데운 만두를 올린 후 찢은 크래미, 슬라이스 치즈, 모짜렐라 치즈, 크림우동에 동봉 되어 있는 치즈가루를 뿌린다.', '전자레인지에 2분간 조리하여 완성한다.전자레인지']"
집밥메뉴/ 얼큰 차돌박이 라면/ 해장라면,차돌박이라면, 라면사리 육수 대파 차돌박이 달걀 청양고추 라면,"['집에 있는 찌개용 라면사리.라면 1봉지를 이용하면 편할 것 같다.', '채소 육수를 이용하였지만 그냥생수를 이용해도 라면은 맛이 있는 것 같다.2C+1/2C을 이용 하였다.', '라면 외에 부재료로는 대파 5Cm, 청양고추 1개잘게 썰어주고, 달걀 1 개, 차돌박이 50g,라면스프 1개 준비 하였다.', '물이 끓으면 라면사리를 넣어준다.', '라면 수프를 넣어주고,', '준비한 청양고추와 썰어 놓은대파를 넣어준다.', '부르르 끓기 시작하면 차돌박이 소고기를 넣어준다.총 3분 정도 끓여주면 된다.', '기호에 따라서 다르겠지만 내취향에는 꼬들거리게 잘 익었다.', '그릇에 담아주고 달걀 노른자만 위에 올려준다.', '잘 익은 김치와 한끼 식사로 충분한얼큰 차돌박이 라면.해장라면 으로 아주 좋다.']"
초간단 단호박 에그 슬럿 만들기Sweet Pumpkin Eggslut,단호박에그슬럿, 단호박 소시지 계란 치즈 피자치즈,"['재료를 모두 준비해 주세요.', '소시지를 살짝 볶아 주세요.저는 소시지를 썼지만 베이컨을 쓰셔도 좋아요.', '치즈를 큐브 모양으로 썰어 줍니다.', '단호박을 전자레인지에 익혀 주세요.전자레인지단호박을 깨끗이 씻어서 전자레인지에 6분 정도 돌려주세요.', '숟가락으로 속의 씨를 파내 주세요.', '계란을 넣고', '큐브로 자른 치즈도 넣어 주시고요.', '소시지도 넣어 주세요.', '마지막에 계란 한 개를 더 넣어 주었어요.단호박의 크기를 보시고 양을 넣어주세요. 단호박이 더 작으면 계란 1개로도 충분할 것 같고요, 저처럼 부재료와 함께 넣어도 계란 2개가 들어갈 수도 있어요.', '마지막으로 피자치즈까지 얹어주세요.', '위에 후추랑 파슬리를 뿌려 주었어요.', '190도로 예열한 오븐에서 10분간 구워주었어요.오븐꼭 오븐이 아니어도 괜찮아요. 에어프라이어기에 구우셔도 되고전자레인지에 데우셔도 돼요.단호박을 처음에 전자레인지에서 익혔고 속의 재료도 계란 이외에는 미리 볶아주었거나 그냥 먹을 수 있는 재료이기 때문에 위의 피자치즈가 녹으면 오케이입니다!!', '단호박 에그 슬럿 완성이에요!', '속을 잘라보니 치즈와 계란이 쏟아져 나오네요^^']"
|주말| 목살구이 카레 업그레이드,목살구이카레, 야채 양파 감자 당근 야채 버터 우유 카레가루 목살 돼지 식용유 통마늘 허브솔트 튀김가루,0
검정콩으로 콩가루 만들기/정말 신이나게 만들어봅니다.,콩가루, 검정콩,"['콩을 잡티나 변색한 것을 골라 버리고 깨끗이 씻어서 물기를 뺀 후에 넓은 그릇에 넣고 볶아 줍니다. 여러번 볶아 주었어요.', '여러번 나뉘어 볶아 줍니다..', '한번 볶는 시간이 15~20분정도 . 쉬지말고 계속 저어주면서 나중에 톡 톡 소리가 들려요 그 후 2분 정도 더 볶은 후에 꺼냅니다.', '콩의 열기를 식히기 위해 두 그릇에 담았어요.', '콩의 열기를 식히기 위해 두 그릇에 담았어요. 믹서기에 한 움큼씩 담아서 갈아줍니다. 1분채 안되서 한번 위 아래 섞어주고 다시 1분채 안되게 갈아주면되요. 양이 많으면 믹서기가 작동안되고 열받아요.', '믹서기에 갈은 콩가루 입니다. 이것을 체에 받쳐주세요. 색이 좀 칙칙하지요. 조금은 걱정되네요.', '체 마지막엔 모래알처럼 남는 것은 버려주세요. 정말 딱딱합니다.', '체에 받친 후에 콩가루 느낌 다르지 않나요? 너무 예쁘지요?', '준비된 유리병에 담으니 너무 뿌듯한 것 있죠!', '콩 가루 만드는 것은 역시나 쉽네요. 부수는거라 그런가?ㅋㅋ']"
명절 나물을 활용한 추석요리  나물밥전 와플,나물밥전와플, 밥 나물 계란 소금 식용유 후리카케,0
에어프라이어 연어데리야끼 / 에어프라이어 연어구이 / 집에항상있는 양념류로만~! (+동영상),연어데리야끼, 연 연어 물 간장 미림 꿀 황설탕 다진마늘 전분 후추 가니 잘게썰은 깨,"['보울에 소스재료를 모두 넣어주세요.계량단위 1t=5ml, 1T=15ml', '황설탕과 전분이 잘 녹을때까지 섞어줍니다.', '연어가 평평하게 담기면서 너무 크지않은 용기에 연어 껍질쪽이 위로향하게 놓고 소스를 부어줍니다.생연어, 냉동연어 아무거나 사용하셔도 좋아요.저는 생연어 453g을 4등분해서 사용했습니다!', '랩으로 씌운 후 냉장고에서 30분, 최대 2시간정도 재워주세요!', '재워진 연어를 상온에 10분정도 꺼내두었다가 에어프라이어 바스켓에 유산지를 깔고 옮겨담아줍니다.껍질쪽이 아래로가게 놓아주세요~!', '180도로 11-13분간 조리해주세요.연어필렛의 굵기와 에어프라이어 기종에따라 조리시간이 다를 수 있어요. 9-10분대 부터 1분마다 확인해주세요!에어프라이어', '연어가 구워지는동안 연어를 재우는데 썼던 데리야끼소스를 작은냄비로 옮겨담아주세요.', '중불로 올려서 끓어오르면 약불로 내려 졸여줍니다.', '1~2분사이로 살짝 찐득해질 때 까지만 졸여주시면 됩니다.', '연어필렛이 잘 구워졌어요!', '잘 구워진 연어를 접시에 옮겨담고 졸인 데리야끼소스를 브러쉬로 발라줍니다.', '잘게 썬 쪽파와 깨를 올려서 완성합니다!']"
이연복 중국식 배추찜  상큼해서 피클처럼 먹기 좋아요,배추찜, 알배기배추 대파 노란색 빨간색 청양고추 다진 진간장 설탕 굴소스 물 식초 고추기름,0
대환장 콜라보레이션 음식 짜파치킨 초간단 레시피!!!,짜파치킨, 냉동순살치킨 사천짜파게티 대파 청양고추 설탕 굴소스 다진마늘 고추기름 물,"['대파를 세로로 썬후 먹기 좋은 크키로 썰어주세요', '청양고추도 얇게 총총총 썰어주세요', '면적이 좁은 팬에 기름을 둘러주고 전을 부치듯이 앞뒤로 뒤집어가며 치킨을 튀겨주세요.냉동식품이라 조리가 어느정도 되있어 오래 안튀기셔도 되요타지 않게 중약불에서 튀겨주세요', '치킨이 다 익으면 체에 건져 기름을 빼주세요', '궁중팬에 기름을 두르고 파를 볶아 파기름을 내주세요', '기름이 적당히 나오면 건더기스프, 분말스프를 넣고 볶아주세요', '물 반컵을 넣고 끓여주세요', '끓기 시작하면 설탕 0.5스푼, 굴소스 0.5스푼, 다진마늘 1스푼을 넣고 졸여주세요', '튀겨놓은 치킨을 소스에 넣고 버무려 주세요', '썰어둔 고추도 넣고 고추기름 1~3스푼 넣고 버무려주세요이때 동봉되있던 고추기름을 사용하셔도 됩니다.만약 짜파게티가 일반이라면 고춧가로 1스푼을 넣으시면 됩니다.', '이쁜 그릇에 담아 맛있게 먹으면 끝~']"
남은 재료 활용 부추전 레시피,부추전, 부추 청양고추 새송 양 당 계란 부침가루 물 소금,"['재료준비해주세요', '부추는 깨끗하게 씻어 주시고 물기를 제거한후 알맞은 크기로 썰어준비해주세요 부추전은 어떤야채가 들어가도 잘어울리는 레시피인거 같아요', '청양고추는 씨를 제거하고 송송 썰어주시고 양파와 당근 새송이는 채썰어주세요 오징어다리는 알맞은 크기로 썰어주세요 오징어다리는 튀김할때 기름이 많이 튀는 해산물이라 부추전에 활용하시면 좋을거 같아요 청양고추는 아이들이 있다면 따로 준비해주시고 다른 야채가 있다면 함께 넣어 주셔도 좋을거 같아요 해산물은 홍합이나 조개 새우등 다양하게 활용하는것도 나쁘지 않을거 같아요', '이렇게 함께 재료를 넣고 계란 1개와 부침가루 한컵을 넣어주세요 물반컵으로 농도를 맞추어주시고 잘섞어주세요 소금한꼬집을 넣어 간을해주셔도 되는데요 해산물이 많이 들어가면 구지 소금을 넣지 않아도 간이 맞을거 같아요 명절에 음식을 하고 남은 식재료가 고민일때는 부추전을 활용하는것도 좋을거 같아요', '팬에 식용유를 두르고 골고루 펴서 부침개를 만들어주세요 부추전을 바삭하게 만들고 싶다하시면 팬에 열을 올리고 재료를 넣어 부쳐주시면됩니다 뒤집고난뒤에는 뒤집개로 꾹꾹 누르지마시고 그대로 약불 중불에 부쳐주면 바삭한 느낌에 부추전이 만들어집니다', '남은 짜투리 식재료 버리지마시고 부추전으로 활용해보세요']"
