레시피 제목,요리명,요리재료,레시피내용
겨울 제철 별미 밑반찬 '봄동겉절이' !,봄동겉절이, 봄동 무 쪽파 양파 홍고추 물 고춧가루 멸치액젓 다진마늘 다진생강 소금 설탕 통깨,"['봄동 이파리를 하나씩 뜯어준 뒤 물에 깨끗이 씻어줍니다.', '쪽파는 흰 뿌리부분을 반으로 갈라준 뒤 3cm 크기로 썰어줍니다.', '양파를 얇게 채 썰어줍니다.', '홍고추를 잘게 썰어줍니다.', '무를 얇게 채 썰어줍니다.', '봄동을 먹기 좋은 크기로 썰어줍니다.', '준비한 분량의 물, 고춧가루, 멸치액젓, 다진마늘, 다진생강을 넣고 잘 섞어 양념장을 만들어줍니다.', '준비한 무, 양파, 쪽파 그리고 양념장 1/2분량을 넣고 잘 섞어줍니다.', '소금을 넣어 간을 더해줍니다.', '봄동과 나머지 양념 1/2분량을 나눠 넣어가며 무쳐줍니다.', '홍고추를 넣고 섞어주다가 설탕을 넣고 잘 섞어줍니다.', '통깨로 마무리합니다.']"
#깍두기#시원한깍두기#깍두기담그기#깍두기담그는법,깍두기, 무 소금 설탕 까나리액젓 새우젓 다진마늘 고추가루 찹쌀가루 물,0
시원한 무물김치 간단하게 담그는 무동치미 레시피!!,무동치미, 무 양파 쪽파 배 마늘 생강 찹쌀 물 찹쌀가루 무절 소금 뉴슈가,0
아삭한 봄동겉절이만들기,봄동겉절이, 봄동 대파 홍고추 다진마늘 고춧가루 액젓 간장 설탕 식초 참기름 통깨,"['봄동의 밑둥을 잘라낸 후 흐르는 물에 한 장씩 씻어주세요.대부분에 흙이 많이 껴있어요.한장씩 확인하며 씻어주셔야해요.', '깨끗이 씻은 봄동은 먹기좋게 잘라줍니다.', '대파 반대를 먹기좋게 잘라줍니다.', '홍고추도 쫑쫑 썰어주세요.', '볼에 통깨를 뺀 분량의재료를 넣어 양념장을 만들어줍니다.', '볼에 봄동과 양념장을 넣고버무려주세요.양념이 골고루 묻었으면통깨를 넣고 마무리해줍니다.', '아삭하고 달큰한 봄동겉절이 완성이에요.김장김치만 먹다가 겉절이를 먹으니프레쉬한 느낌이 참 좋아요.슴슴하게 무쳐 그냥먹어도 맛있고 고기구워서 먹어도 굿..!!만들기 쉬운 겉절이니 한 번 만들어보시기를요.']"
배추겉절이,배추겉절이, 배추잎 볶음깨 새우젓 참치액젓 소금 식초 설탕,"['양념장은 모두 넣어서 잘 섞어주시구요.', '배추는 생으로 절여도 되구요.. 바로 버물릴때는 양념에 소금1ts넣어서 해주심 되구요. 배추를 절이면 소금 빼고.. 배추 살짝만 절여주세요~', '배추는 적은 양이라.. 큼직막하게..잘라주었어요', '준비한 양념장에 버무리기만 하면 되는데..배추 겉절이 완성되면 깨조금 뿌려주세요.']"
나박김치 담그는법 시원한 배추 물김치,배추물김치, 무 알배기 홍고추 배 다진마늘 고춧가루 소금 설탕 물 쪽파,"['세척배추와 무는 깨끗이 씻어 준비합니다.무는 껍질을 벗기지 않아요.고운 수세미를 사용해 흙을 깨끗이 닦아내 주고 배추는 밑동을 잘라 한 잎씩 떼어내 씻어 주세요.', '고춧가루 불리기고춧가루 반컵은물 2컵에 섞어 미리 불려 주세요.이때 다진마늘 4T도 같이 넣어 불려 줍니다.나박김치를 드셔 보시면 아시겠지만고춧가루나 다른 양념들이떠 있는 걸 본 적이 없을 거예요.깨끗하게 맑은 국물이 특징이죠.고춧가루도 직접 넣지 않고면포에 담아 빨래하듯고춧물만 짜내 주면 좋은데요.저는 불려서 체에 걸러 내준 후면포에 한 번 더 걸러내줄 거예요.', '무 썰기무는 나박썰기 할 거예요.길이가 가로 세로 3센티두께는 0.5센티 정도로 썰어 주시면 돼요.무 한 개는 3센티 두께로 먼저 썰어 주고', '0.5센티 두께로 썰어 줍니다.', '무를 한쪽으로 몰아 길이를 맞춰 준 후3센티 길이로 썰어 주세요.가로 세로 3센티 길이로 맞춰 주시는 거예요.', '배추 썰기배추도 무 크기와 비슷하게가로 세로 3센티 정도 크기로 잘라 줍니다.알배기 배추는 많이 크지 않아서세로로 반 잘라 준 후가로 세로 3센티 정도 길이로 썰어 주세요.', '무 절이기썰어 놓은 무를 먼저 절여 줄 거예요.무에 굵은소금 1/3컵을 넣고잘 섞어 준 후 절여 줍니다.저는 30분 정도 절여 준 것 같아요.', '30분 정도 지나면무에서 살짝 물이 나오고무가 절여져서처음보다 조금 부드러워져 있을 거예요.', '배추 절이기절여진 무에 썰어 놓은 배추를 넣고잘 섞어 준 후배추도 같이 절여 줍니다.배추와 무를 섞어 30분 정도더 절여 주세요.', '부재료 손질하기당근은 동그랗고 얇게 썰어 주셔도 되고요.옆면에 V 모양으로 홈을 파 준 후얇게 썰어주면예쁜 모양을 낼 수 있어요.저는 좀 모양이 어설프네요.ㅋ', '홍고추는3센티 정도 길이로얇게 채 썰어 주세요.이때 쪽파가 있다면쪽파도 5센티 정도로썰어주세요.', '고춧물 걸러 주기미리 고춧가루와 다진마늘을 물 2컵에불려 주었던 것을고운 체에 걸러 내줍니다.', '걸러주고 나온 고춧가루와 다진마늘에다시 2컵의 물을 붓고조물조물 잘 섞어 준 후체에 걸러내주고', '다시 한번 물 두 컵을 붓고조물조물 주물러 준 후체에 내려 주세요.이렇게 걸러 줄 때배가 있다면배 반개를 갈아서 같이 체에 내려 주세요.', '이렇게 나온 고춧물은체에 면보를 깔고마지막으로 걸러 주며소금에 절인 배추와 무에 넣어 주세요.', '이렇게 해 주면 고춧가루 없이맑은 고춧물이 6컵들어가게 되죠.', '물 부어 주기여기에 물 10-12컵을추가로 부어 주세요.물의 양은 배추와 무가 자작하게 잠길 정도로부어 주시는 거예요.', '부재료 넣어 주기손질해 놓은 당근과채 썰어 놓은 홍고추를 넣어 주세요.이날 쪽파가 없어서 저는 넣어주지 못했는데요.쪽파 5대 정도를 3-5센티 정도 길이로 잘라 같이 넣어 주세요.', '설탕 넣어주기여기에 설탕 4T를 넣어 잘 섞어 줍니다.잘 섞어서 간을 보고간이 맞지 않는다면소금과 설탕을 추가해 주시면 됩니다.', '나박김치 완성이렇게 만들어 두고2일정도 실온에서 익혀준 후먹을 때 미나리를 살짝 썰어 넣어주시면더 맛있게 즐길 수 있어요.미나리는 미리 넣어주면물러질 수 있어서먹을 때 바로 넣어서 먹는 게 좋아요.']"
두부 쌈장으로 상추쌈 싸먹기,두부쌈장, 두부 다진대파 다진양파 다진팽이버섯 차돌된장찌개양념 물 재래된장,"['1. 두부는 세척 후 손으로 으깨 주세요.', '2. 다진대파, 다진양파, 다진팽이버섯을 두부랑 섞어주세요.매콤한걸 원하면 청양고추 다져 넣어요', '3. 된장을 넣어 채소들이랑 섰어 주세요.시판용 차돌된장찌개양념 사용재래된장일 경우 1작은술에 설탕을 0.5작은술 넣어 주세요고추장 0.5작은술 넣고...', '4.양념까지 모두 넣고 수저로 섞는것보다 손으로 섞어주면 골고루 섞여서 좋아요.', '5.볶아주면서 불 반컵을 조금씩 넣어 주세요.두부에서 수분이 나와도 물 보충하면서 볶아야 해요.5분 이상은 볶아 주세요.마지막에 참기름 한방울 !!', '6. 개인 취향에 따라 된장은 가감하세요.매콘한걸 원하면 고추장도 주가 하셔도 되고요.', '7.상추나 쌈채소에 두부쌈장 듬뿍 올리고 무말랭이 올려 먹으니 맛있었어요.']"
<알토란>구수한 밥도둑 강청국장 만드는법,강청국장, 청국장 들기름2 대파1/2 마늘1 목살 감자1 애호박1/4 새송이버섯 두부 고추가루 신 물 무 양파 대파 멸치,0
나박 물김치 담그는 법,나박물김치, 무 알배기 쪽파 홍고추 양념재 배 소금 설탕 고춧가루 다진 사이다,"['생수 1.5리터에 고춧가루 5큰술, 다진 마늘 1큰술 그리고 배 1개를 갈아서 넣고 골고루 섞어줍니다.고춧가루를 불려야 하기 때문에 가장 먼저 만들어줍니다.', '깨끗하게 세척한 무를 사방 3cm 길이 0.5cm 두께로 납작하게 나박 썰기 한 뒤, 김치통에 담아줍니다. 그리고 나박 썰기한 무에 소금 1큰술, 설탕 1큰술을 넣고 골고루 버무려줍니다.', '알배기 배추도 깨끗하게 세척한 후, 무와 비슷한 크기로 썰어서 김치통에 넣고 무와 함께 버무려줍니다.', '쪽파는 3cm 길이로 잘라주고, 홍고추도 씨를 뺀 후 3cm 길이로 채 썰어서 넣어줍니다.', '면포나 면 주머니를 아래 깔고 그 위에 채반을 올린 후 고춧가루 물을 넣고 걸러줍니다.이렇게 걸러주면 나박 물김치 국물을 조금 더 깔끔하게 만들 수 있습니다.', '소금 1큰술과 사이다 2컵을 넣고 골고루 섞어줍니다. 이때 간을 봐서 물을 추가하거나 소금을 추가해줍니다.', '적당한 그릇에 완성된 나박 물김치를 예쁘게 담아줍니다. 완성된 나박 물김치를 서늘한 곳에서 3일 혹은 실온에서 1일간 숙성시켜 드세요.']"
|달래양념장 만드는 법|봄나물 달래 양념간장 달래장 만들기,달래장, 달래 청양고추 간마늘 고춧가루 간장 매실청 참기름 깨소금,0
간단한 백종원 무생채 황금레시피,무생채, 무 고춧가루2 설탕1 파 액젓1 굵은소금 간마늘1 식초,"['그럼 도시락반찬 메뉴도 좋고 맛있는 무생채 만드는법 만들어 볼께요', '우선 무 반개기준으로 무를 적당한 크기로 채를 썰어 주세요,칼로 썰으셔도 되시구요채칼로 써셔도 되세요.그리고 숨이 죽을 때까지 절여 주시구요', '물로 헹구지 마시구요국물만 꽉 짜내주세요. 여기에 바로 양념을 넣어서 무칠거거든요.액젓1t를 넣어 주세요.', '간마늘1t도 넣어 주세요.', '고춧가루2T.설탕1t.액젓1t.식초1t를 넣고 조물 조물 무쳐 주세요.', '마지막으로 대파도 넣고 마무리해 무쳐 주세요', '그럼 맛있는 무생채 만들기 완성이랍니다.']"
무생채,무생채, 무 대파 소금 참치액젓 다진마늘 고추가루 생강 볶음깨 까나리액젓,0
키토 겉절이 만들기 (초간단 레시피),키토겉절이, 배추 무 소금 물 멸치액젓 고추가루 다진마늘 깨 생강가루 마늘가루,"['배추와 무는 깨끗이 씻어 먹고싶은 크기로 썬 다음 그릇에 넣고 소금을 뿌립니다. 그 위로 배추가 자작하게 잠길 정도로 물을 넣고 30분 정도 절여주세요. (생야채에 예민하지 않은 분은 생략하고 씻은 배추에 물기 털고 3번으로 바로 이동해주세요.)', '절인 배추와 무는 체에 받혀 5분 정도 물기를 빼주고, 겉절이를 무칠 그릇으로 옮겨담을 때 손으로 살짝 짜서 남은 수분을 추가로 제거해줍니다.', '멸치액젓 2큰술을 넣어줍니다.', '고추가루 2큰술을 넣어줍니다. 저는 생략했지만 조금 더 단맛이 나는 겉절이를 선호한다면 여기서 몽크푸룻이나 에리스리톨을 0.5스푼 넣어주세요.', '다진마늘 1큰술, 마늘가루, 생강가루를 톡톡 넣어줍니다. 마늘, 생강가루는 없으면 생략 가능합니다.', '분량의 양념을 넣고 배추에 어느 정도 색이 배도록 조물조물 무쳐줍니다.', '어느정도 색이 배였다면 나머지 고추가루 2큰술을 넣어 빨갛게 버무립니다. 모자라는 간이 있다면 여기서 추가해주시고, 매운게 싫으시면 고추가루 1스푼만 넣으세요.', '고춧가루가 붇고, 배추대 부분에도 충분히 양념이 밸 수있도록 무친 뒤 통깨를 뿌려 마무리 합니다.']"
우렁강된장,우렁강된장, 우렁2 감자 양파1/2 청양고추2 두부1/3 느타리버섯 밀가루 물 된장 마늘1 고추가루,"['감자는 잘게 썰어요.', '양파도 잘게 썰어요.', '청양고추는 어슷썰어요.', '느타리버섯은 잘게 다져요.', '두부는 으깨요.', '잘게 다진 야채.된장.고추가루.마늘을 넣어 버무려', '양념된장을 만들어요.', '우렁이에 밀가루를 넣어', '박박문질러 씻어', '물로 여러번 헹궈요.', '맑은물이 나오면체에 받쳐 물기를 빼요.', '뚝배기에 물 2컵을 붓고', '양념된장.으깬두부를 넣어 끓여요.', '끓기 시작하면중약불로 줄여요.', '야채가 익고 국물이 좀 되직해지면우렁이를 넣어요.', '한소끔 더 끓여 마무리해요.']"
배추겉절이 알배기로 만드는법 쉬워요,배추겉절이, 알배기배,"['자 배추겉절이 만들기 전 먼저 알배기 배추를 준비해주세요일인은 알배기로 했지만 그냥 배추도 상관없어요', '구매한 알배기배추는 밑둥을 제거하고 한장한장 씻을거예요예전에 알배기 안에서 벌레가 나온 적 있거든요 꼼꼼하게 씻어줍니다', '밑둥을 제거하고 씻은 알배기를 예쁘게 줄 지어요가운데 적당히 작은 배추는 그냥 쌈용으로 먹으려고 살짝 빼두고배추 겉장 3장은 배추전 해먹으려고 빼뒀어요', '속에 있는 작은 배추들은 그냥 배추겉절이로 무치고큰 배추들은 먹기좋게 3~4등분 해서 썰어주세요개인 취향이지만 작은 배추들은 썰지 않고 배추겉절이 하는게 맛나더라고요', '썰어둔 배추와 작은 배추를 모두 볼에 담고양념을 해서 무치면 배추겉절이 만드는법 완성이에요그럼 양념을 해야겠죠?', '깨 한큰술, 고춧가루 한큰술 반, 참기름 반~한큰술, 까나리액젓 반숟갈, 소금 반티스푼여기서 일인은 추가로 설탕을 반숟갈 넣었어요 보쌈김치처럼 달다구리한 배추겉절이가 먹고 싶었거든요', '분량의 양념을 모두 넣고 배추겉절이를 조물조물 무쳐주면만드는법 완성이에요!', '절이지 않고 간단하게 완성된 배추겉절이만드는법 정말 간단하지만 배추겉절이는 바로 무쳐 먹어야 맛있으니수육이 완성될때쯤 무치는걸 추천해요', '양파 찬물에 담궈뒀다가 양파쌈으로 양파, 배추겉절이, 수육 함께 먹으면 기똥차고배추겉절이 만드는법 정말 너~무 쉬워서 5~10분이면 후다닥 만들 수 있어요']"
#맛남의광장 #고기쌈장만들기 #양배추쌈만들기 #간단하게 만드는 고기쌈장과 양배추쌈,고기쌈장, 돼지고기다짐육 양파 감자 냉동볶음밥채소 된장 고추장 다진마늘 썬파 들깨가루 육수,"['돼지고기 다짐육입니다.', '볶음밥용냉동야채, 양파도 비슷한 크기로 다져 준 것이고요, 거기에 감자도 역시 비슷한 크기로 다져 준 것입니다.', '파기름을 내 준 후에 다짐육을 넣어서 같이 볶아 줍니다. 고기가 회색빛이 될때까지 볶아 주세요.', '고기가 다 익었다면 이제 각종 야채들을 넣어서 같이 볶아 줍니다.', '여기에 된장, 고추장을 넣어 줍니다.', '천연조미료황태육수를 부어 주었습니다. 없으시면 그냥 생수를 넣으셔도 됩니다. 잘 섞어서 끓여 줍니다. 처음에는 센불에서 팔팔 끓이다가는 중불로 옮겨서 은근하게 졸여 줍니다.', '마지막으로 농도를 맞춰 주면서 고소한 맛을 내어 주고 풍미를 살리는 들깨가루를 넣어서 잘 섞어줍니다. 눌러 붙지 않도록 잘 섞어 주세요.', '전자렌지로 간단하게 쪄 낸 양배추쌈과 더불어서 고기쌈장을 올려 놓아 줍니다. 그럼 고기쌈장 완성입니다. 매콤한 맛을 원하시는 분이라면 고추장의 분량을 좀더 더 넣어 주시면 되겠습니다.전자레인지']"
백종원석박지 콜라비로 담아요,석박지, 콜라비 굵은소금 찹쌀풀 다진마늘 다진생강 새우젓 멸치액젓 까나리액젓 매실액 육수 고춧가루,"['필러로 껍질 벗기고아래, 윗쪽은 잘라 냅니다도톰하고 큼직하게 썰어요껍질은 좀 두껍게 벗기는 것이 좋아요', '굵은소금 뿌리고 30분 절이고뒤집어서 30분 두었어요콜라비 잎도 함께 사용해요', '흐르는 물로 헹궈 물기 빼 놓아요', '김치 양념넣고대충대충 버무려 통에 담아요', '콜라비 석박지 완성입니다']"
