Menu,Ingredient,Recipe
맛남의 광장 김라면 이색적인 라면,"['라면1개', '대파1/2대', '김2장', '깨소금1큰술', '들기름2큰술', '청양고추1큰술', '물100ml', '설탕1작은술', '간장1큰술']","['대파와 청양고추는 송송 썰어 준비해주세요 김은 마른팬에 김을 구워 주시고 비닐팩에 구운 김을 넣은뒤 주물럭해주시면 김이 부서집니다 아이들 먹을 라면이라면 청양고추를 빼고 드시는게 좋을거 같아요 김은 돌김을 사용했지만 조미김 빼고 괜찮은거 같아요', '물100ml에 라면스프를 넣고 설탕 1/2큰술, 간장 1큰술을 넣어 소스를 만들어주세요 한번끓 어오르면 소스를 식혀 차갑게 만들어주세요 물양을 많이 넣어서 조리하면 싱겁다 느낌이 들어서 물100ml양으로 조리했어요 건강을 생각해서 라면사리를 한번 씻어 기름을 제거한다하지만 라면스프를 그대로 조리해서 넣으니 건강음식보다는 일요일날 온가족이 먹기에는 좋은 음식이라고 생각이 들어요', '라면사리는 끓는물에 삶아준 뒤 찬물에 살짝 헹궈 주시고 물기를 제거해주세요 물기 제거한 라면사리는 그릇에 담아 주시면됩니다 라면사리에 기름을 한번 제거해주니 담백한 맛이 날거 같다라는 생각이 드네요 간단하게 별미로 먹으면 좋을거 같은 김라면 같아요 끓여서 먹는 국물이 있는 김라면보다는 이렇게 비벼 먹는 김라면도 괜찮네요', '맛남의 광장 김라면 만들어봤어요 라면사리를 넣고 들기름 2큰술을 넣어 김가루와 깨소금 청양고추 대파를 올려주면 완성입니다']"
감자채치즈전 만들기,"['감자2개', '식용유1', '버터1', '파르마산치즈가루1', '후춧가루약간']","['감자는 껍질을 벗기고채칼을 이용해 가늘게 일정한 굵기로 채 썰어 준비해주세요.채칼로 썰어야지 익는 시간도 같고서로 엉키어 부칠 때 편하답니다.', '채 썬 감자에 양념재료인 파르마산 치즈가루 1 그리고 후춧가루 약간을넣어 고루 섞어 양념을 해주세요.', '달군 팬에 식용유 1을 두르고채 섞어 놓은 감자를 일정한 두께로 고루 펼쳐주세요.이때 손으로 하시면 편하답니다.', '아랫면이 노릇하게 익으면뒤집개로 뒤집어주세요.', '그리고 버터 1을 전체적으로 가장자리로 둘러주고한쪽 면 역시 노릇하게 구워질 때까지 노릇 바삭하게 구워주면 끝!', '감자채치즈전 완성 ^^']"
"간단하지만 든든한 아침식사, 스크램블달걀이 들어간 영양만점 또띠아롤","['6인치또띠아(1인2장)4장', '잘게자른치즈(또띠아1장에1/4컵)1컵', '아보카도1/2개', '달걀4개', '토마토1개', '소금2꼬집']","['아보카도 손질법은 아보카도 반찬 @6906246 참고하시구요, 반만 있으면 얇게 썰어 또띠아 4장에 나눠 넣기 충분해요.토마토는 엄지손톱만하게 다져놓습니다.', '달걀4개 알끈제거한 뒤 풀어놓았구요', '계란 푼 것에 토마토 잘라 놓은 것과 소금 넣고 잘 섞습니다. 토마토에서 수분이 나오기 때문에 우유는 따로 넣지 않아도 됩니다.', '후라이팬 달구어 기름 살짝 두른 뒤 중불로 내려주고 풀어놓은 달걀+토마토를 부어 스크램블 만들어주세요.', '너무 바싹 익히지 마시고 부드러움이 남아있을 때 불 꺼주세요.', '속에 채울 재료가 준비되었으니 후라이팬을 약불로 데워서 또띠아를 앞뒤로 따뜻하게 데웁니다.', '또띠아 위에 치즈 고루 뿌리고 그 위에 스크램블 달걀 올린 다음', '마지막으로 아보카도를 얹어 말아주세요.', '말자마자는 잠시 맞물리는 부분이 아래로 가도록 놨다가 모두 완성된 후에 다시 뒤집어주면 치즈가 녹으면서 glue 역할을 해서 잘 붙어있어요.']"
"컬리플라워로 만드는 홈메이드 건강 간식, 컬리플라워 크래커, 컬리플라워 크리스피","['컬리플라워(삶은)500g', '파마잔치즈1/2cup', '갈릭파우더1/2tsp', '파슬리가루1tsp', '밀가루2Tbsps']","['해동하여 흘러나온 물을 뺐을 때의 무게가 500g 입니다.컬리플라워를 직접 손질하실 땐 줄기를 잘라내고 Floret부분만 씻어서 끓는 물에서 익혀 건져주세요.', '푸드프로세서나 블렌더에 물 넣지 말고 컬리플라워만 넣어 최대한 곱게 갈아준 다음', '면보자기에 간 컬리플라워를 넣어', '최대한 물기를 제거해줍니다.이 때 최대한 물기를 제거하지 않으면 나중에 크래커가 형성되지 않고 눅눅해질 수 있으니 잘 짜주세요.', '물기를 제거한 컬리플라워가 꼭 전분덩어리 뭉쳐놓은 것 같지요?', '보울에 옮겨 담고 재료를 준비합니다.', '간 컬리플라워에 파마잔치즈, 갈릭파우더, 파슬리가루, 밀가루 넣어 섞어줍니다.', '크래커 반죽이 완성되면 뭉쳐서 잠시 숙성되도록 놔두고 오븐을 400도F(190도C)에 예열하고 10분정도 기다립니다.오븐', '대략 10분 정도지나면 예열이 됩니다. 그러면 그 때 베이킹 팬에 유산지 깐 다음 숙성된 반죽을 올려놓고 숟가락이나 주걱 등을 사용해서 납작한 직사각형으로 펴줍니다.이 때 최대한 고르고 납작하게 펴는 것이 나중에 크래커의 식감을 좌우하니 공들여서 잘 해주세요.', '크래커 반죽 성형이 끝나면 예열된 오븐에 넣고 5분 구워주세요.', '5분 뒤 꺼내어 scraper로 나중에 자르기 좋게 자국을 내 놓고 다시 오븐에서 5분 굽습니다.', '다시 5분 뒤에 꺼내어 아까 자국 낸 곳을 더 꾹 눌러주고 또 오븐에서 5분 굽습니다.', '5분씩 3번, 총 15분간 구워진 것을 꺼낸 다음 scraper나 무딘 칼을 이용하여 분리해 뒤집고', '오븐을 꺼주세요.오븐을 꺼도 아직 안은 뜨겁죠? 그 안에서 뒤집은 것을 여열로 5분 더 굽습니다.오븐 끄는 것 잊지 마세요.', '꺼내어보면 두께에 따라 상태가 각자 다릅니다. 구워진 것만 빼 놓고 나머지는 다시 오븐 안에 넣어 5-15분 가량 더 두면 여열로 수분이 빠져나오고 바삭해집니다. 5분 간격으로 계속 체크하셔야 해요.', '홈메이드 건강 크래커 완성입니다.', '바삭바삭 짭조름한 컬리플라워 크리스피 드셔보세요~']"
감자구이 에어프라이어 요리,"['감자5개', '당근약간', '풋고추1개', '소금', '마요네즈2', '설탕2스푼', '소금', '후춧가루약간']","['감자는 약 1.5cm 두께로 썰어주세요', '냄비에 감자 넣고 생수 2/3컵과 소금 1/5스푼을 넣고 삶아주세요 센 불에서 끓으면 중불~약불로 20분~25분을 삶아주세요', '감자 삶는동안 당근 곱게 다지고, 풋고추는 씨제거하고 다집니다', '20분 후 감자가 익으면 물을 따라 버리고 불 켜고 남아 있는 수분을 날려주세요', '냄비 바닥이 바싹 마른 정도가 좋아요', '뜨거울때 감자를 으깬 후 설탕2, 마요네즈 2스푼, 소금을 넣고 섞어요소금은 기호에 맞게 넣으세요', '당근, 풋고추 넣고 섞은 후 후춧가루 약간 넣고 골고루 섞어요여기에 마요네즈랑 단맛을 추가하면 감자 샐러드가 됩니다~', '쟁반에 기름 약간 바른 후 감자를 올려 펴주세요', '위에 종이포일을 덥고 편편하게 모양을 만들어 냉동실에 넣고 1시간을 두세요감자를 살짝 굳히는 정도예요~', '1시간 후 종이 포일 붙인 채로 쟁반을 뒤집어 주세요', '둥근 모양 틀이 있어 사용했는데요 손으로 빚어 만들어도 됩니다', '콕 찍어 위를 살짝 눌러주면 쏙 빠져요', '에어프라이어에 넣고 200도에서 총 20분을 구웠는데요 1차는 약 13분 정도 굽고 뒤집어서 나머지 시간을 구워주세요에어프라이어', '뒤집을 때에 모양이 찌 그러 질 수도 있으니 참고하시면 좋을것 같아요', '겉은 바삭 속은 촉촉하고 부드러운 감자구이 맛있어요']"
바삭한 이탈리아식 주먹밥! 메추리알아란치니 ♥,"['메추리알15개', '밥2공기', '프랑크소시지1개', '빨강피망1/4개', '초록피망1/4개', '양파1/4개', '소금약간', '후추약간', '피자치즈1종이컵', '밀가루2/3종이컵', '달걀2개', '빵가루2종이컵', '토마토소스1종이컵', '다진양파2숟가락', '레몬즙1/3숟가락', '물1/4종이컵', '소금약간', '후추약간']","['소시지, 파프리카, 양파는 잘게 다진다.', '팬에 기름을 약간 두르고 다진 채소를 볶다가 밥, 소금, 후추, 피자치즈를 넣는다.', '밥에 메추리알을 넣고 감싸 동그랗게 만든다.', '밀가루>달걀>빵가루 순으로 묻힌다.', '170도 예열된 기름에 노릇하게 튀긴다.', '냄비에 소스 재료를 넣고 한소끔 끓인 뒤 아란치니에 곁들여 완성한다.냄비']"
맥주를 부르는 안주! 맥앤치즈! 화끈하게 먹는 매운맛!! HOT 맥앤치즈,"['마카로니1종이컵', '베이컨3줄', '청양고추2개', '밀가루2숟가락', '버터2숟가락', '우유2종이컵', '모짜렐라치즈1/2종이컵', '체다치즈3장', '식용유약간', '불닭소스3숟가락', '파프리카파우더1/2숟가락', '소금약간', '후추약간']","['청양고추, 베이컨은 잘게 다진다.', '끓는 물에 소금을 넣고 마카로니를 10분간 삶는다', '팬에 기름을 두르고 자른 베이컨을 노릇하게 굽는다.', '냄비에 버터를 녹인 후 밀가루를 넣고 충분히 볶는다.', '밀가루가 충분히 볶아지면 우유를 나눠 넣어가며 끓인다.', '삶은 마카로니, 양념 재료를 넣고 끓인다.불닭소스 대신 청양톡톡, 대파톡톡을 1/3봉씩 넣어도 좋아요 ', '다진 할라피뇨, 모짜렐라 치즈, 체다 치즈를 넣고 골고루 섞는다.', '재료가 고루 섞이면 그릇에 담고 구운 베이컨을 뿌려 완성한다.']"
순대의 변신이 시작된다 ! 순대그라탕 ★,"['순대250g', '토마토케찹5숟가락', '양파1/4개', '청양고추1개', '모짜렐라치즈1종이컵', '파슬리가루약간']","['양파는 채썰고, 청양고추는 송송썬다.', '에어프라이어 바스켓에 유산지로 그릇을 만든다.에어프라이어', '순대-양파,청양고추-토마토케찹-모짜렐라치즈 순으로 뿌린다.', '180도 온도에서 10분간 돌린다.', '그릇에 옮겨 담은 후 파슬리가루를 뿌려 완성한다.']"
맛있어서 놀랜다! 진짬뽕을 더 맛있게 먹는 방법! 에그인짬뽕 ♥,"['짬뽕라면1개', '달걀2개', '양파1/4개', '청양고추2개', '모짜렐라치즈적당량', '토마토소스1/2종이컵', '물2종이컵', '고춧가루1숟가락', '후추약간']","['양파는 채 썰고 청양고추는 송송 썬다.', '팬에 라면에 동봉되어 있는 향미유를 두르고 양파를 볶다가 고춧가루, 후추를 넣고 살짝 더 볶는다.', '토마토소스, 물을 넣고 끓어 오르면 라면과 액상스프를 반만 넣어 끓인다.', '면이 반쯤 익으면 달걀을 깨뜨려 넣고 모짜렐라 치즈를 뿌린다.', '치즈가 녹으면 송송 썬 청양고추를 올려 완성한다.']"
해시브라운치즈와플 l 해시브라운을 더 맛있게 만드는 법!!!!!!,"['해시브라운4조각', '체다치즈2장', '모짜렐라치즈1줌', '베이컨4장', '달걀프라이']","['와플 팬에 해시브라운 2장을 겹쳐 올려 굽는다.', '해시브라운을 한번 더 구워 총 2장을 만든다.', '구워진 해시브라운에 베이컨, 체다치즈, 모짜렐라치즈를 올리고 구운 해시브라운으로 덮는다.', '치즈가 녹을 정도록 살짝 더 구워 완성한다.달걀프라이를 올려 먹으면 맛있어요.']"
코로나 극복 건강한 가지피자 만들기!,"['가지5-6개', '당근30g', '빨강파프리카1/4개', '노랑파프리카1/4쪽', '새송이버섯1개', '양파1/2개', '모짜렐라치즈350g', '슬라이스햄3장', '스파게티소스1접시', '케찹조금']","['가지피자 만들기에 필요한 재료입니다.가지, 당근, 파프리카(빨, 노), 새송이버섯, 양파, 슬라이스햄 or 베이컨, 토마토소스, 모짜렐라치즈, 케찹입니다.', '먼저 가지는 길쭉하게 삼등분으로 썰어주되 끝부분은 연결해서 썰어주세요.', '살짝 밑간을 해야겠죠? 후추를 톡톡톡~ 뿌려주세요!', '그리고 소금도 솔솔솔~ 뿌려주고 가지는 잠시 대기시켜줍니다.', '양파는 먼저 채썰어 주고, 절반 크기로 썰어주세요.', '새송이버섯은 길쭉하게 놓고 얇게 썰어준 뒤, 작은 크기로 썰어주세요.', '당근은 얇게 썰어 준 뒤, 잘게 채썰어주세요.', '파프리카도 길쭉하게 채썰어 준 뒤, 작은 크기로 썰어주세요.', '슬라이스햄은 1/3등분을 한 뒤, 작은 크기로 썰어주시면 됩니다.', '이렇게 가지피자 만들기 재료준비를 하다보면 소금을 뿌려놓은 가지에서 물기가 생깁니다.그러면 키친타월로 물기를 제거한 뒤 사용해 줍니다!', '미리 180도 정도로 오븐을 예열해주시고~오븐팬 위에 가지를 올려주세요.', '그리고 토마토소스를 발라주세요.', '토마토소스를 바른 가지 위에 양파를 골고루 올려주세요.', '그리고 당근채도 골고루 올려주세요.', '새송이버섯채도 골고루 올려주세요.피자에는 양송이버섯이라는 편견은 버리시고 집에 있는 버섯 사용하시면 되요!새송이버섯도 굉장히 쫄깃해서 식감이 좋아요.', '그리고 파프리카 빨, 노 썰어 준 것을 골고루 올려주세요.저는 색감때문에 2가지 색깔을 올렸지만집에 1가지가 있으시면 1가지만 넣으시도 되겠죠!!', '그리고 썰어둔 슬라이스햄도 올려주세요.슬라이스햄을 안 넣으면 완전 건강한 채소피자가 되겠죠!??저는 조금 더 맛있게 먹기 위해 슬라이스햄을 넣었어요.베이컨을 넣으셔도 됩니다~!', '마지막으로 모짜렐라치즈를 듬뿍 올려주세요.', '그 위에 케찹을 휘리릭~ 뿌려주셔야 가지피자 만들기 준비가 끝입니다.이제 180도에서 30분 전 후 정도 치즈가 살짝 노릇하게 익을 때까지 오븐에 구워주시면 됩니다!!오븐', '이렇게해서 건강한 가지요리 가지피자 만들기 완성입니다!!!!!밀가루도우 없는 가지도우! 정말 쫄깃하니 맛있어요^ㅡ^']"
사과조림을 가득 얹은 애플허니브레드 ♥,"['통식빵1/3개', '메이플시럽1숟가락', '꿀2숟가락', '휘핑크림', '슬라이스아몬드약간', '사과1개', '황설탕2숟가락', '계피가루1/3숟가락', '버터1숟가락']","['볼에 메이플시럽과 꿀을 넣고 섞는다.', '사과는 껍질과 씨를 제거하고 작게 깍둑 썰고 통식빵에 井칼집을 낸다.', '통식빵 사이에 꿀을 바른 후 180도 예열한 오븐에 10분간 굽는다.오븐오븐이 없을 경우 전자레인지에 5분간 돌려요. ', '팬에 버터를 녹인 후 사과조림재료를 넣고 물기가 없을 정도로 볶듯이 졸인 뒤 한 김 식힌다.레몬즙이 있으시다면 1숟가락을 넣어주세요.  ', '오븐에 구운 통식빵 위에 사과조림을 올린 뒤 휘핑크림과 슬라이스아몬드를 올려 완성한다.빵이 뜨거울때 크림을 올리면 크림이 녹으니 한김 식힌 후 올려주세요. ']"
제스프리 그린키위 타코피자,"['제스프리그린키위45g', '또띠아1/2장', '토마토15g', '상추10g', '양파10g', '크림치즈15g', '피자치즈20g', '살사소스55g', '새우살30g', '빵가루10g', '밀가루6g', '달걀1/2ea']","['재료들을 세척하고 알맞게 준비하여 놓는다.', '준비된 재료를 다이스 모양(주사위모양)으로 썰어준다.', '새우도 다이스형태로 썰고 밀가루(6g), 달갈(1/2ea),빵가루(10g) 순으로 묻혀준다.', '새우를 180도에서 3분간 튀겨 준비한다.', '또띠아 1/2장(2cut)에 살사소스 55g과 상추를 올린다.', '제스프리 그린키위, 토마토, 양파, 새우살튀김, 크림치즈를 올려준다.', '피자치즈까지 올리고 170도 오븐에 6분간 구워준다.오븐', '오븐에 구운 제스프리 그린키위 타코피자를 소중한 사람들과 함께 즐긴다.', '1등이 되는 꿀팁과 함께 SNS게재까지 완료!!^^']"
