Menu,Ingredient,Recipe
"고구마스프 / 간단한 아침식사로, 아이 간식으로 좋은 고구마 요리","['감자4개(중간크기)', '양파1/2개', '우유700ml', '버터1스푼', '파르메산치즈가루2스푼', '소금간맞추기용']","['고구마를 세척해서 찜기에서 찐다.강불고구마 찌는 김에 그냥 먹을 것도 여러개 쪘어요.스프에도 사용하고 크루통 대신 고구마 블럭으로 사용할 거라 여유 있게 준비 해 주면 좋아요.사용한 고구마는 속노랑 고구마입니다.찐 고구마를 사용하면 조리 시간도 단축되고 단맛도 증가해서 좋아요.', '찐 고구마 3개를 으깨준다.고구마 사이즈가 작아서 3개를 사용했는데, 큰건 2개만 사용해 주세요.', '양파는 1/2개는 얇게 채 썬다.양파 양이 많이 들어가면 고구마 맛보다 양파 맛이 강해서 맛이 달라질 수 있어요.사용한 양파는 작은 사이즈 반개이에요. 참고해 주세요.양파를 자를 때 크기는 크게 상관 없어요. 어차피 익힌 다음에 블랜더로 갈아주는 과정이 있어서 맘대로 잘라 조리 하셔도 됩니다.', '냄비에 버터 1조각(20g)을 녹인다.중불저는 가염버터를 사용했어요.무염으로 사용하실 분은 나중에 소금간을 잘 조절해 주세요.', '채 썬 양파를 넣고 볶는다.중불양파 색이 투명한 흰색이 되어야지 갈색이 되면 색감과 맛이 나빠지니 주의 해 주세요.', '양파 색이 투명해지면 으깬 고구마를 넣고 볶는다.중불', '물 종이컵 1컵을 붓는다.물이 끓어 오를 때까지 저어가며 끓인다.강불', '물이 팔팔 끓으면 불을 끄고 핸드 블랜더나 믹서로 곱게 갈아준다.불을 반드시 끄고 도구를 사용해 주세요.믹서에 넣고 갈을 때는 내용물을 잠시 식혀 준 다음 갈아 주세요.', '곱게 간 스프는 다시 냄비에 붓고 1,2분간 끓인다.다시 끓어 오르면 치즈가루를 넣어준다.중불체다치즈, 파마산 치즈가루 등등 선호하는 치즈로 사용해 주세요.사용한 치즈는 그라나파다노를 갈아서 1스푼 정도 사용했어요.체다나 파마산보다 짜지 않고 풍미가 깊어서 좋아요.', '우유 종이컵으로 1컵 넣어준다.중불저는 생크림은 생략했어요.고구마 자체가 단맛이 있어서 우유만 사용했어요.고구마 맛에 따라 단맛 추가를 생크림으로 입맛에 맞게 넣어 주세요.', '우유를 넣고 한소끔 끓어 오르면 소금 2꼬집 넣고 저어가면서 끓인다.중약불들어간 치즈 종류에 따라서 소금 양이 달라질 수 있으니 끓어 오르면 간을 한 번 보시고 소금 양을 입맛에 맞게 넣어 주세요.', '찐 고구마 반개만 작은 블럭 모양으로 잘라 스프에 얹어 내면 완성.너무 되직하지 않고 담백하면서 달큼한 맛이 나는 고구마 스프에요.고구마 블럭 한 개씩 같이 떠서 먹으면 먹는 맛이 더 좋답니다.']"
"단호박스프, 마음까지 따끈해지는 간단 브런치","['강낭콩1컵(물5컵에삶는다)', '양파1개', '감자1개', '당근잘게잘라1/2컵', '토마토3개', '마늘다진거1/2스푼', '올리브유적당량', '소금약간']","['단호박을 깨끗이 씻어 비닐에 넣고, 전자레인지로 약 4분 익혀요.전자레인지', '약불로 예열한 냄비에 버터를 녹이고, 밀가루를 넣어 볶아요.', '우유를 부어 밀가루가 잘 풀리도록 저어요.', '소금으로 간을 더해요.', '단호박 꼭지를 자르고 안에 씨를 제거해요.', '단호박에 스프를 약 70% 정도 넣어요.', '모짜렐라치즈를 넣고 뚜껑을 닫아요.', '전자레인지에 약 4분 익혀요.', '뚜껑을 열어 단호박과 잘 섞고, 파슬리가루를 뿌려요.']"
감자 스프 레시피 간단하게 끓이는 법,"['단호박1/4개', '양파1개', '다진마늘1큰술', '올리브유(식용유)2큰술', '물1+1/2컵', '우유1컵', '소금취향껏']","['껍질깐 감자1,양파1/3, 표고버섯1,마늘1늘 얇게 슬라이그 로 썰어 주세요.감자,양파,표고버섯,,마늘칼,도마,접시잘게 썰어 주세요.', '프라이팬에 올리브유 1Ts을 두르고,편마늘을 30초 볶아 주세요.마늘,올리브유프라이팬,나무스푼중불살짝 볶아 주세요.', '이어서 감자,표고버섯,양파를 넣어서 달달 볶아주세요(2~3분 가량)소금 1Ts으로 간을 해 주세요.감자,표고버섯,양파프라이팬중불골고루 볶아 익혀 주세요.', '믹서에 볶은재료와 우유 종이컵 2컵(300ml)을 부은 후에 곱게 갈아 주세요(1분가랑) 다시 냄비에 담고,저어가며 끓여 주세요.우유만 끓여지면 불을 꺼 주세요.우유,볶은재료냄비,젓기중불끓어 오르면 불을 꺼 주세요.', '스프그릇에 담아내면 부드럽고 고소한간단한 감자스프가 완성 이네요.(기호에 맞게 후추와 소금은 첨가하면되겠네요) 바삭한 바게트나 빵과함께 먹으면 좋겠네요.감자표고버섯 스프스프그릇빵과 곁들어 먹으면 좋음']"
버섯스프 - 코스트코 말린 서양버섯으로 만드는 버섯스프,"['아보카도1개', '양파1/2개', '생크림3숟갈', '우유150cc', '소금약간']","['코스트코에서 구매한 말린 버섯이에요.프랑스에서 포장한 제품으로 4종류의 서양버섯이 들어 있어요.', '원산지가 여러 나라구요, 버섯향이 아주 진한 제품이에요.', '불순물이 있을 수 있으니 깨끗이 씻어, 미지근한 물에 불려주세요.버섯 불린 물은 버리지 말고 국물요리에 사용해 주셔도 좋아요.', '4시간 정도 지나니 딱 먹기 좋게 잘 불려 졌어요. 버섯은 물기를 짜주세요.', '물기를 짠 버섯은 잘게 다져주세요.', '양파도 잘게 썰어주세요.', '냄비에 버터 한조각을 넣고 녹여주세요.', '이어서 잘게 썰어둔 양파와 버섯을 넣고 볶아주세요.', '양파가 투명해지면 밀가루 한숟가락을 넣고 볶아주세요.', '이어서 우유 200ml, 생크림 200ml를 넣고 끓여주세요.', '파마산치즈도 1숟가락 정도 넣어 주세요.', '마지막으로 소금과 후추로 마무리해주시면 향이 아주 풍부한 버섯스프 완성입니다~~~', '파슬리를 뿌리고 구운 바게트와 함께 드시면 고급스럽고 맛있는 한끼 완성!']"
캔옥수수 요리 옥수수 스프 만들기,"['검은콩1/2컵', '우유1/4컵', '소금약간', '아가베시럽']","['통조림 옥수수는 뜨거운 물을 부은 후 물기를 빼줍니다.옥수수 통조림 1캔', '달군 팬에 버터를 넣은 후 채썬 양파와 대파를 넣어 볶아줍니다.원래 대파는 흰부분만 사용하는 건데 실파 밖에 없어서 초록 부분까지 1대를 사용했어요.버터 2큰술, 양파 1/2개, 대파(흰부분) 1대', '채소의 숨이 죽으면 한쪽으로 밀어놓고 다른 한쪽에 밀가루를 넣어 밀가루만 3분 정도 볶아줍니다.밀가루 2큰술', '밀가루가 볶아지면 물기 뺀 옥수수를 넣어 함께 볶아줍니다.', '우유 3컵을 넣어 밀가루를 풀어주며 끓여줍니다.우유 3컵', '믹서에 넣어 곱게 갈아줍니다.믹서기', '곱게 간 옥수수를 냄비에 넣은 후 생크림을 넣어 한번 더 끓여줍니다.생크림 1/2컵', '원하는 농도가 되면 소금을 넣어 간합니다.소금 0.2큰술', '스프를 그릇에 담은 후 파슬리가루를 뿌려줍니다.파슬리가루 약간']"
감자스프 만들기 감자수프 만드는법 ,"['닭고기', '감자', '양파', '당근', '브로콜리', '샐러리', '파스타면', '치킨스톡', '통후추', '버터']","['감자는 빨리 익을 수 있도록 얇게 썰어주고 양파도 얇게 채 썰어주세요.', '냄비에 버터 1큰술과 채 썬 양파를 먼저 넣고 달달 볶아줍니다.중불 정도로 양파가 부드러워지고 살짝 갈색이 될 때까지 볶아주세요.', '양파가 갈색을 띠면 감자를 넣고 가장자리가 투명하게 익을 때까지 볶아주다가 물 300ml와 치킨스톡 5g을 넣고 감자가 푹 익을 때까지 끓여줍니다.치킨스톡을 넣으면 더 깊은 감자스프 맛을 낼 수 있지만 없으면 생략 가능해요.', '감자가 완전히 익으면 핸드블렌더나 믹서기를 이용해서 부드럽게 갈아주세요.중간에 뻑뻑하면 우유를 넣어가며 갈아주면 됩니다.', '저는 감자수프 만드는법을 할 때 핸드블렌더로 뜨거울 때 바로 갈았지만 믹서기를 이용하신다면 한 김 식힌 후 갈아주세요.', '분량의 우유를 모두 넣고 끓여줍니다.약불로 천천히 저어가며 바르르 끓어넘치지 않게 조심하시고요.감자스프를 끓이실 때는 부르르 끓게 하지 마시고 약불에 뭉근히 끓여야 고소하답니다.약불에 뭉근하게', '가장자리가 끓어오르기 시작하면 요리에 생크림을 넣어주고요.', '소금으로 심심하게 간을 맞춰주세요.', '전체적으로 천천히 끓어오르면 약불로 줄이고 1분 정도만 더 끓여주시면 됩니다.농도가 진한듯싶으면 우유를 조금 더 부어서 요리의 농도를 맞춰주시면 돼요.따로 농도를 내는 루를 만들지 않아도 감자의 전분기 때문에 적당히 걸쭉하면서 부드러운 감자수프가 만들어진답니다.', '생크림과 우유가 들어가서 요리가 묵직한 풍미가 좋고 부드럽고 담백하니 맛이 고급 져요.크리미하면서 부드럽고 볶은 양파의 달근함이 맛을 더 좋게 만드는 것 같아요.브런치로 먹으니 든든한 게 좋으네요.']"
진한 양송이맛 그대로 스프의 풍부한 맛이 감동적인 양송이스프 만들기,"['고구마4개', '버터3T', '우유500ml', '소금약간', '파마산치즈1T', '파슬리가루약간', '설탕or후추']","['양송이는 얇게 슬라이스해 썰어줍니다.', '그 사이 양파도 채썰어 준비해준 후, 올리브유 넉넉히 넣어 양파, 양송이 버섯 순서로 볶아주세요. 양송이를 볶을 때 버터를 넣어주세요.양파색이 갈색으로 변하기 시작하면 양송이를 넣어 볶아주세요.', '양송이가 숨이 죽어 충분히 볶아졌으면, 닭육수를 넣어 15분 정도 끓여줍니다. 이때 월계수잎을 같이 넣어 끓여주세요.너무 센불이 아닌 뭉근히 끓여지는 정도로 불 세기를 조절해주세요.', '월계수잎을 빼낸 후 블렌더를 이용해 모두 갈아줍니다.', '생크림과 우유를 넣어 충분히 섞어주세요.', '마지막으로 그라나파다노 치즈 가득 1t 넣어 완성합니다.', '소금을 조금씩 넣어가며 간을 맞춰줍니다. 스프그릇에 담은 후 오일, 후추 살짝 뿌려먹으면 풍미가 더 좋아져요.']"
고구마 스프 레시피 크루통 만들기 아침 식사대용 초간단,"['냉동해물', '게맛살듬뿍', '오이1/2개', '대파소주잔1컵', '다진마늘1큰술', '양파1/4개', '표고버섯2개', '간장2큰술', '전분물', '달걀1개', '물or육수']","['크루통은버터 조금 넣고 잘게 자른 식빵을 볶아준다.', '익은 고구마를 넣고 우유350ml넣고 으깬다.', '쫄아 들면 치즈2장 넣고 소금한꼬집넣고우유70ml 넣고 쉐킷쉐킷 섞어주세요.']"
브로콜리 감자 크림수프 만드는 법,"['굴', '미역', '마늘', '버터', '밀가루', '우유', '후추', '소금']","['감자는 껍질을 벗긴 후 얇게 썰어 찬물에 담가놓습니다.감자 1개', '마늘 1톨과 양파 1/2개는 얇게 채 썹니다.마늘 1톨, 양파 1/2개', '달군 냄비에 올리브유를 두르고 채썬 마늘을 볶아줍니다.올리브유 1큰술, 마늘 1톨', '마늘향이 올라오면 채썬 양파와 물기 뺀 감자를 넣어 볶아줍니다.양파 1/2개, 감자 1개', '감자가 말갛게 변하면 물을 넣어 푹 익혀줍니다.물 2컵', '감자가 익으면 소금물에 데친 브로콜리를 넣어 줍니다.브로콜리 1/4송이', '냄비에 있는 재료들을 믹서기에 넣어 갈아줍니다.', '믹서기에 간 재료를 다시 냄비에 넣고 생크림을 부은 후 농도를 맞춰가며 끓여줍니다.생크림 1/2컵', '후춧가루와 소금을 넣어 간합니다.후춧가루 약간, 소금 약간']"
[식약처] 한우굴라쉬,"['감자', '양파', '옥수수', '닭가슴살', '두유', '두부', '카놀라유(기름)', '후추', '소금']","['재료를 준비한다.', '쇠고기 등심은 큐브 모양으로 썰어 소금, 후추 간을 하고 밀가루를 묻힌다.', '감자, 토마토는 한 입 크기로 썰고, 마늘은 편썰기, 파프리카는 채썰기, 양파는 다진다.', '팬에 버터와 올리브유를 넣고 양파, 마늘을 볶다가 쇠고기를 넣어 볶는다.', '쇠고기가 익으면 감자, 토마토, 파프리카를 넣는다.', '토마토 페이스트, 케찹을 넣어 볶다가 물과 월계수잎을 넣어 끓인다.', '소금, 후추로 간을 하고 푹 익혀준다.']"
[식약처] 포니언 스프,"['갈라후라워', '감자', '우유', '소금', '후추']","['재료를 준비한다.', '감자는 슬라이스하고, 양파는 채 썬다.', '끓는 물(5컵)에 감자를 넣어 7분간 삶아 건진다.', '중간 불로 달군 팬에 버터(15g)를 두른 뒤 양파를 넣어 3~5분간 볶아 꺼낸다', '믹서에 삶은 감자와 양파, 우유(50㎖)를 넣어 곱게 간다.', '냄비에 믹서에 간 재료들을 넣어 약한 불로 3분간 끓여 농도를 맞춘다.', '소금(0.5g)과 후춧가루(0.5g)로 간을 맞춘 뒤 시판 크루통과 파슬리가루를 올린다.']"
말 안해 주면 뭘로 만들었는지 아무도 모르는 당근 스프,"['조개2줌', '양파1/2개', '우유2컵', '생크림1컵', '월계수잎1장', '통후추5알', '물2컵', '버터1큰술', '밀가루1큰술', '파슬리가루약간', '소금약간', '후춧가루약간']","['버터를 두르고 다진 양파와 굵게 다진 마늘을', '숨이 죽을 때까지 볶아 줘요.', '당근과 사과를 넣고 슬쩍 볶아줘요.', '치킨 브로스와', '우유를 부어', '중불로 끓여 줍니다.', '끓어 오르면 불 세기를 조절하여 뭉근하게 끓여 재료를 푹 익혀 줘요.', '재료가 완전히 익으면 믹서나 핸드 블렌더를 이용해 내용물을 완전히 갈아 줍니다.', '생크림을 넣고 농도를 맞추며 한번 더 끓여줘요. 이때 밀도가 높아진 스프가 퍽퍽 튀니 계속 저어 가며 끓여 주도록 해요.', '소금과 후추를 넣고 잘 섞어 준 후 마무리 해요.']"
토마토냉수프~간단하게 만들어 아침식사 대용으로 좋아요~!~ ,"['당근10큰술', '감자소1개', '사과2큰술', '양파2큰술', '요플레4큰술', '물1/2컵']","['텃밭에서 바로 땄더니 싱싱하네요~!~일반 토마토와 생긴 모양이 다르지요~~토마토는 꼭지를 제거한 다음 열십자로 칼집을 넣었어요~!~', '팔팔 끓는물에 데쳐서 껍질을 벗겨 놓았어요~!~', '준비물이 간단하지요~!~', '모든 재료를 도깨비방망이로 휘리릭 갈아주었어요~!~', '식빵 2조각을 구워준 다음 자그맣게 썰어 놓았어요~!~토마토 수프에 올려주면 끝이지요단것을 좋아하면 꿀을 조금 넣으면 되지만단것을 좋아하지 않아 전 꿀 없이 그냥 먹었더니 시원하고 아주 맛있네요~!~~먹기 직전에 올리브유를 살짝 넣어서 먹으면 더욱 맛있게 즐길 수 있답니다~!~']"
대파크림스프:대파가 한창 맛있을 때니까~,"['밤10개', '단호박1/2개', '우유1.5컵']","['-대파는 흰부분만 쫑쫑 썰어 버터에 볶는다*대파(중파) 흰부분이 모자라서 초록부분도 조금 넣어주었다;;', '-육수와 물을 넣고 재료가 잘 섞이게 저어주며 끓인다', '-핸드블랜더로 갈아준다', '-생크림을 넣고 한소끔만 끓인다', '-불을 끄고 소금+후추를 넣는다*갈릭솔트가 있으면 그걸 넣어주면 더 맛있다', '-스프를 체에 거른다', '-한소끔 휘리릭 끓인 후 그릇에 담아낸다']"
